"CTDID","Region","Year","Mission","Location","Latitude","Longitude","SiteID","ESTDate","UTCDate","EST.Time","UTCTime","Sample_Depth_m","DIC","TA","pH","pCO2","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID.1","Survey_design","Sample_frequency","Date","Season","Precipitation","Month","BestSalinity","TA_0","DIC_0","nTA","nDIC"
"WS17030_45","FLK",2017,"WaltonSmith","FLK",24.6748,-81.0231,"14","1/31/2017","1/31/2017","01:10:00 AM","06:10:00 AM",0,2167.8,2469.69,8.054,415.545,3.406,35.998,NA,35.7,22.07,0,NA,"14","Permanent","Single",2020-01-31,"Winter","Dry","January",35.998,2823.01923095162,3349.58544604566,2479.48561565892,2200.56353895087
"WS17030_4","FLK",2017,"WaltonSmith","FLK",24.6441,-81.0165,"15","1/31/2017","1/31/2017","01:23:00 AM","06:23:00 AM",0,2081.04,2390.77,8.048,406.024,3.453,36.493,NA,36.2,23.72,0,NA,"15","Permanent","Single",2020-01-31,"Winter","Dry","January",36.493,2823.01923095162,3349.58544604566,2408.45416139563,2132.9386751143
"WS17030_5","FLK",2017,"WaltonSmith","FLK",24.5918,-80.9927,"15.5","1/31/2017","1/31/2017","01:28:00 AM","06:28:00 AM",0,2072.23,2393.81,8.068,384.642,3.573,36.485,NA,36.22,23.67,0,NA,"15.5","Permanent","Single",2020-01-31,"Winter","Dry","January",36.485,2823.01923095162,3349.58544604566,2411.27952742122,2124.22048478492
"WS17030_12","FLK",2017,"WaltonSmith","FLK",24.5996,-81.184,"18","1/31/2017","1/31/2017","03:03:00 AM","08:03:00 AM",0,2069.61,2393.45,8.069,382.584,3.597,36.506,NA,36.42,23.79,0,NA,"18","Permanent","Single",2020-01-31,"Winter","Dry","January",36.506,2823.01923095162,3349.58544604566,2411.17123108018,2122.41345756163
"WS17030_13","FLK",2017,"WaltonSmith","FLK",24.6346,-81.193,"17","1/31/2017","1/31/2017","03:34:00 AM","08:34:00 AM",0,2175.6,2463.91,8.019,456.193,3.27,36.234,NA,36.02,22.78,0,NA,"17","Permanent","Single",2020-01-31,"Winter","Dry","January",36.234,2823.01923095162,3349.58544604566,2476.1399716011,2215.58173098251
"WS17030_14","FLK",2017,"WaltonSmith","FLK",24.6729,-81.204,"16","1/31/2017","1/31/2017","03:57:00 AM","08:57:00 AM",0,2158.68,2481.03,8.116,350.88,3.555,36.468,NA,36.33,19.67,0,NA,"16","Permanent","Single",2020-01-31,"Winter","Dry","January",36.468,2823.01923095162,3349.58544604566,2494.79659512551,2206.61926716011
"WS17030_15","FLK",2017,"WaltonSmith","FLK",24.6095,-81.4219,"19","1/31/2017","1/31/2017","05:45:00 AM","10:45:00 AM",0,2245.18,2534.09,8.038,444.101,3.238,37.036,NA,36.6,20.29,0,NA,"19","Permanent","Single",2020-01-31,"Winter","Dry","January",37.036,2823.01923095162,3349.58544604566,2549.97346242082,2305.89307614615
"WS17030_3","FLK",2017,"WaltonSmith","FLK",24.5748,-81.418,"20","1/31/2017","1/31/2017","06:01:00 AM","11:01:00 AM",0,2192.89,2470.17,8.01,469.048,3.142,36.388,NA,36.05,21.95,0,NA,"20","Permanent","Single",2020-01-31,"Winter","Dry","January",36.388,2823.01923095162,3349.58544604566,2483.62923745633,2237.01150376804
"WS17030_6","FLK",2017,"WaltonSmith","FLK",24.537,-81.412,"21LK","1/31/2017","1/31/2017","06:22:00 AM","11:22:00 AM",0,2081.94,2397.3,8.054,399.939,3.513,36.543,NA,36.44,23.82,0,NA,"21LK","Permanent","Single",2020-01-31,"Winter","Dry","January",36.543,2823.01923095162,3349.58544604566,2415.27566629336,2135.4653515926
"WS17030_7","FLK",2017,"WaltonSmith","FLK",24.4831,-81.3912,"21.5","1/31/2017","1/31/2017","07:17:00 AM","12:17:00 PM",0,2075.29,2395.48,8.064,388.97,3.56,36.523,NA,36.22,23.73,0,NA,"21.5","Permanent","Single",2020-01-31,"Winter","Dry","January",36.523,2823.01923095162,3349.58544604566,2413.30827940584,2128.42780259912
"WS17030_9","FLK",2017,"WaltonSmith","FLK",24.4029,-81.8303,"22.5","1/31/2017","1/31/2017","10:58:00 AM","03:58:00 PM",0,2062.26,2397.08,8.085,366.167,3.711,36.527,NA,36.2,23.84,0,NA,"22.5","Permanent","Single",2020-01-31,"Winter","Dry","January",36.527,2823.01923095162,3349.58544604566,2414.88625853925,2116.07624431549
"WS17030_10","FLK",2017,"WaltonSmith","FLK",24.4563,-81.828,"22","1/31/2017","1/31/2017","11:21:00 AM","04:21:00 PM",0,2064.21,2394.2,8.081,370.236,3.658,36.487,NA,36.2,23.66,0,NA,"22","Permanent","Single",2020-01-31,"Winter","Dry","January",36.487,2823.01923095162,3349.58544604566,2411.6762023851,2116.59450100775
"WS17030_11","FLK",2017,"WaltonSmith","FLK",24.4875,-81.8286,"23","1/31/2017","1/31/2017","11:35:00 AM","04:35:00 PM",0,2064.46,2391.75,8.08,370.886,3.623,36.523,NA,36.23,23.43,0,NA,"23","Permanent","Single",2020-01-31,"Winter","Dry","January",36.523,2823.01923095162,3349.58544604566,2409.73381947648,2118.04941090073
"WS17030_16","FLK",2017,"WaltonSmith","FLK",24.5362,-81.8283,"24","1/31/2017","1/31/2017","11:56:00 AM","04:56:00 PM",0,2135.02,2417.81,8.036,426.716,3.142,36.712,NA,36.32,21.1,0,NA,"24","Permanent","Single",2020-01-31,"Winter","Dry","January",36.712,2823.01923095162,3349.58544604566,2436.70622476,2191.65913825534
"CalVal_Feb2017_1","FLK",2017,"CalVal","FLK",24.9052,-80.6266,"Transect 1","2/3/2017","2/3/2017","08:47:00 AM","01:47:00 PM",0,2255.4,2555.78,8.04,447.652,3.419,36.343,NA,34.2,21.8,0,NA,"Transect 1","Permanent","Single",2020-02-03,"Winter","Dry","February",36.343,2823.01923095162,3349.58544604566,2565.65541719638,2295.83395025285
"CalVal_Feb2017_2","FLK",2017,"CalVal","FLK",24.8983,-80.6174,"CalVal_N","2/3/2017","2/3/2017","08:59:00 AM","01:59:00 PM",0,2177.52,2486.99,8.058,413.041,3.473,36.501,NA,34.5,22.1,0,NA,"CalVal_N","Permanent","Single",2020-02-03,"Winter","Dry","February",36.501,2823.01923095162,3349.58544604566,2500.80824814823,2225.71786401782
"CalVal_Feb2017_3","FLK",2017,"CalVal","FLK",24.8977,-80.6182,"MapCO2_Buoy","2/3/2017","2/3/2017","09:17:00 AM","02:17:00 PM",0,2183.63,2491.82,8.052,420.404,3.467,36.495,NA,34.4,22.3,0,NA,"MapCO2_Buoy","Permanent","Single",2020-02-03,"Winter","Dry","February",36.495,2823.01923095162,3349.58544604566,2505.38741609187,2231.39280015997
"CalVal_Feb2017_4","FLK",2017,"CalVal","FLK",24.8977,-80.6182,"MapCO2_Buoy","2/3/2017","2/3/2017","09:17:00 AM","02:17:00 PM",0,2183.09,2489.85,8.05,422.284,3.452,36.477,NA,34.4,22.3,0,NA,"MapCO2_Buoy","Permanent","Single",2020-02-03,"Winter","Dry","February",36.477,2823.01923095162,3349.58544604566,2503.34044477659,2230.3228802755
"CalVal_Feb2017_5","FLK",2017,"CalVal","FLK",24.8982,-80.6161,"ADCP_NE","2/3/2017","2/3/2017","09:27:00 AM","02:27:00 PM",0,2171.01,2484.75,8.061,409.181,3.521,36.49,NA,35.4,22.4,0,NA,"ADCP_NE","Permanent","Single",2020-02-03,"Winter","Dry","February",36.49,2823.01923095162,3349.58544604566,2498.56258301227,2219.13489489197
"CalVal_Feb2017_6","FLK",2017,"CalVal","FLK",24.8966,-80.6153,"CalVal_SE","2/3/2017","2/3/2017","09:32:00 AM","02:32:00 PM",0,2149.81,2472.87,8.076,390.151,3.61,36.499,NA,34.6,22.5,0,NA,"CalVal_SE","Permanent","Single",2020-02-03,"Winter","Dry","February",36.499,2823.01923095162,3349.58544604566,2487.25049527923,2199.08431966965
"CalVal_Feb2017_7","FLK",2017,"CalVal","FLK",24.8956,-80.6166,"CalVal_S","2/3/2017","2/3/2017","09:38:00 AM","02:38:00 PM",0,2154.07,2470.66,8.066,400.886,3.544,36.494,NA,34.6,22.5,0,NA,"CalVal_S","Permanent","Single",2020-02-03,"Winter","Dry","February",36.494,2823.01923095162,3349.58544604566,2485.08496550232,2203.01229397688
"CalVal_Feb2017_8","FLK",2017,"CalVal","FLK",24.8965,-80.6182,"ADCP_S","2/3/2017","2/3/2017","09:43:00 AM","02:43:00 PM",0,2173.35,2488.85,8.063,407.33,3.541,36.493,NA,34.6,22.4,0,NA,"ADCP_S","Permanent","Single",2020-02-03,"Winter","Dry","February",36.493,2823.01923095162,3349.58544604566,2502.52151677886,2221.47209248201
"CalVal_Feb2017_9","FLK",2017,"CalVal","FLK",24.8855,-80.6041,"Transect 2","2/3/2017","2/3/2017","09:55:00 AM","02:55:00 PM",0,2103.08,2428.91,8.076,382.178,3.625,36.535,NA,34.7,23.2,0,NA,"Transect 2","Permanent","Single",2020-02-03,"Winter","Dry","February",36.535,2823.01923095162,3349.58544604566,2445.4683048997,2155.45131133653
"CalVal_Feb2017_10","FLK",2017,"CalVal","FLK",24.8694,-80.585,"Transect 3","2/3/2017","2/3/2017","10:07:00 AM","03:07:00 PM",0,2070.52,2398.26,8.072,380.811,3.644,36.515,NA,34.7,24,0,NA,"Transect 3","Permanent","Single",2020-02-03,"Winter","Dry","February",36.515,2823.01923095162,3349.58544604566,2415.88317499361,2123.58816789701
"CalVal_Feb2017_11","FLK",2017,"CalVal","FLK",24.8547,-80.5674,"Transect 4","2/3/2017","2/3/2017","10:17:00 AM","03:17:00 PM",0,2069.2,2394.43,8.07,382.064,3.615,36.488,NA,34.6,23.9,0,NA,"Transect 4","Permanent","Single",2020-02-03,"Winter","Dry","February",36.488,2823.01923095162,3349.58544604566,2411.90809624139,2121.41479784356
"CalVal_Feb2017_12","FLK",2017,"CalVal","FLK",24.8983,-80.6174,"CalVal_N","2/17/2017","2/17/2017","08:41:00 AM","01:41:00 PM",0,2100.79,2441.98,8.082,375.224,3.785,36.942,NA,34.7,23.9,0,NA,"CalVal_N","Permanent","Single",2020-02-17,"Winter","Dry","February",36.942,2823.01923095162,3349.58544604566,2462.01081009442,2166.43779265391
"CalVal_Feb2017_13","FLK",2017,"CalVal","FLK",24.8982,-80.6161,"ADCP_NE","2/17/2017","2/17/2017","08:52:00 AM","01:52:00 PM",0,2096.62,2443.23,8.092,365.159,3.839,36.928,NA,34.9,23.8,0,NA,"ADCP_NE","Permanent","Single",2020-02-17,"Winter","Dry","February",36.928,2823.01923095162,3349.58544604566,2463.05868385168,2162.03695678011
"CalVal_Feb2017_14","FLK",2017,"CalVal","FLK",24.8966,-80.6153,"CalVal_SE","2/17/2017","2/17/2017","08:59:00 AM","01:59:00 PM",0,2095.07,2446.93,8.099,358.366,3.893,36.962,NA,34.9,23.8,0,NA,"CalVal_SE","Permanent","Single",2020-02-17,"Winter","Dry","February",36.962,2823.01923095162,3349.58544604566,2466.89339676227,2161.66161585254
"CalVal_Feb2017_15","FLK",2017,"CalVal","FLK",24.8956,-80.6166,"CalVal_S","2/17/2017","2/17/2017","09:05:00 AM","02:05:00 PM",0,2098.55,2449.56,8.099,358.788,3.885,36.932,NA,35,23.7,0,NA,"CalVal_S","Permanent","Single",2020-02-17,"Winter","Dry","February",36.932,2823.01923095162,3349.58544604566,2469.09653293075,2163.99461393264
"CalVal_Feb2017_16","FLK",2017,"CalVal","FLK",24.8965,-80.6182,"ADCP_S","2/17/2017","2/17/2017","09:10:00 AM","02:10:00 PM",0,2087.71,2433.61,8.095,361.052,3.827,36.852,NA,34.9,23.7,0,NA,"ADCP_S","Permanent","Single",2020-02-17,"Winter","Dry","February",36.852,2823.01923095162,3349.58544604566,2453.17978985462,2151.12564436331
"CalVal_Feb2017_17","FLK",2017,"CalVal","FLK",24.8977,-80.6182,"MapCO2_Buoy","2/17/2017","2/17/2017","09:17:00 AM","02:17:00 PM",0,2098.24,2445.2,8.091,366.847,3.845,36.943,NA,35,23.9,0,NA,"MapCO2_Buoy","Permanent","Single",2020-02-17,"Winter","Dry","February",36.943,2823.01923095162,3349.58544604566,2465.07122772214,2164.05393502603
"CalVal_Feb2017_18","FLK",2017,"CalVal","FLK",24.8977,-80.6182,"MapCO2_Buoy","2/17/2017","2/17/2017","09:17:00 AM","02:17:00 PM",0,2099.52,2446.43,8.09,367.309,3.845,36.941,NA,35,23.9,0,NA,"MapCO2_Buoy","Permanent","Single",2020-02-17,"Winter","Dry","February",36.941,2823.01923095162,3349.58544604566,2466.21722008817,2165.20249453925
"CalVal_Mar2017_1","FLK",2017,"CalVal","FLK",24.8977,-80.6182,"MapCO2_Buoy","3/2/2017","3/2/2017","10:17:00 AM","03:17:00 PM",0,2100.09,2415.71,8.032,426.912,3.536,36.829,NA,35,24.9,0,NA,"MapCO2_Buoy","Permanent","Single",2020-03-02,"Spring","Dry","March",36.829,2823.01923095162,3349.58544604566,2435.93777114259,2162.14238184087
"CalVal_Mar2017_2","FLK",2017,"CalVal","FLK",24.8977,-80.6182,"MapCO2_Buoy","3/2/2017","3/2/2017","10:17:00 AM","03:17:00 PM",0,2102.82,2409.26,8.019,442.759,3.44,36.822,NA,35,24.9,0,NA,"MapCO2_Buoy","Permanent","Single",2020-03-02,"Spring","Dry","March",36.822,2823.01923095162,3349.58544604566,2429.73333981842,2164.51156055334
"CalVal_Mar2017_3","FLK",2017,"CalVal","FLK",24.8983,-80.6174,"CalVal_N","3/2/2017","3/2/2017","10:26:00 AM","03:26:00 PM",0,2103.29,2408.11,8.016,445.709,3.423,36.826,NA,35,24.9,0,NA,"CalVal_N","Permanent","Single",2020-03-02,"Spring","Dry","March",36.826,2823.01923095162,3349.58544604566,2428.68308031602,2165.08697725736
"CalVal_Mar2017_4","FLK",2017,"CalVal","FLK",24.8982,-80.6161,"ADCP_NE","3/2/2017","3/2/2017","10:34:00 AM","03:34:00 PM",0,2101.4,2405.34,8.015,446.27,3.414,36.808,NA,34.9,24.9,0,NA,"ADCP_NE","Permanent","Single",2020-03-02,"Spring","Dry","March",36.808,2823.01923095162,3349.58544604566,2425.85630215063,2162.71056526979
"CalVal_Mar2017_5","FLK",2017,"CalVal","FLK",24.8966,-80.6153,"CalVal_SE","3/2/2017","3/2/2017","10:42:00 AM","03:42:00 PM",0,2105.43,2414.25,8.022,439.132,3.47,36.764,NA,34.8,24.9,0,NA,"CalVal_SE","Permanent","Single",2020-03-02,"Spring","Dry","March",36.764,2823.01923095162,3349.58544604566,2433.86345129471,2165.12671980265
"CalVal_Mar2017_7","FLK",2017,"CalVal","FLK",24.8965,-80.6182,"ADCP_S","3/2/2017","3/2/2017","10:51:00 AM","03:51:00 PM",0,2098.32,2409.21,8.026,433.217,3.487,36.773,NA,34.9,24.9,0,NA,"ADCP_S","Permanent","Single",2020-03-02,"Spring","Dry","March",36.773,2823.01923095162,3349.58544604566,2429.16169734526,2158.64941657844
"CalVal_Mar2017_6","FLK",2017,"CalVal","FLK",24.8956,-80.6166,"CalVal_S","3/2/2017","3/2/2017","11:01:00 AM","04:01:00 PM",0,2104.53,2410.44,8.018,443.68,3.438,36.767,NA,34.9,24.9,0,NA,"CalVal_S","Permanent","Single",2020-03-02,"Spring","Dry","March",36.767,2823.01923095162,3349.58544604566,2430.2683107431,2164.366619065
"CalVal_Mar2017_8","FLK",2017,"CalVal","FLK",24.9052,-80.6266,"Transect 1","3/2/2017","3/2/2017","11:15:00 AM","04:15:00 PM",0,2106.88,2422.38,8.025,436.155,3.54,36.956,NA,35,25.2,0,NA,"Transect 1","Permanent","Single",2020-03-02,"Spring","Dry","March",36.956,2823.01923095162,3349.58544604566,2443.58495550767,2172.65367281268
"CalVal_Mar2017_9","FLK",2017,"CalVal","FLK",24.9052,-80.6266,"Transect 1","3/21/2017","3/21/2017","11:16:00 AM","03:16:00 PM",0,2057.02,2389.73,8.073,375.607,3.66,37.129,NA,35.1,24,0,NA,"Transect 1","Permanent","Single",2020-03-21,"Spring","Dry","March",37.129,2823.01923095162,3349.58544604566,2414.5750745427,2131.13650824507
"CalVal_Mar2017_10","FLK",2017,"CalVal","FLK",24.8983,-80.6174,"CalVal_N","3/21/2017","3/21/2017","11:31:00 AM","03:31:00 PM",0,2052.88,2387.81,8.074,375.489,3.707,36.8,NA,34.9,24.5,0,NA,"CalVal_N","Permanent","Single",2020-03-21,"Spring","Dry","March",36.8,2823.01923095162,3349.58544604566,2409.09740803568,2116.30580986093
"CalVal_Mar2017_11","FLK",2017,"CalVal","FLK",24.8982,-80.6161,"ADCP_NE","3/21/2017","3/21/2017","11:40:00 AM","03:40:00 PM",0,2051.65,2395.43,8.085,364.604,3.805,36.775,NA,34.7,24.6,0,NA,"ADCP_NE","Permanent","Single",2020-03-21,"Spring","Dry","March",36.775,2823.01923095162,3349.58544604566,2416.06822936612,2114.29678223606
"CalVal_Mar2017_12","FLK",2017,"CalVal","FLK",24.8966,-80.6153,"CalVal NE","3/21/2017","3/21/2017","11:47:00 AM","03:47:00 PM",0,2048.47,2392.02,8.087,362.233,3.799,36.757,NA,34.8,24.5,0,NA,"CalVal NE","Permanent","Single",2020-03-21,"Spring","Dry","March",36.757,2823.01923095162,3349.58544604566,2412.62194381429,2110.66386344648
"CalVal_Mar2017_13","FLK",2017,"CalVal","FLK",24.8956,-80.6166,"CalVal_S","3/21/2017","3/21/2017","11:54:00 AM","03:54:00 PM",0,2047.09,2389.57,8.084,364.559,3.789,36.75,NA,34.9,24.6,0,NA,"CalVal_S","Permanent","Single",2020-03-21,"Spring","Dry","March",36.75,2823.01923095162,3349.58544604566,2410.21043956912,2109.11359266884
"CalVal_Mar2017_14","FLK",2017,"CalVal","FLK",24.8965,-80.6182,"ADCP_S","3/21/2017","3/21/2017","12:00:00 PM","04:00:00 PM",0,2046.3,2394.86,8.093,356.698,3.853,36.769,NA,34.8,24.6,0,NA,"ADCP_S","Permanent","Single",2020-03-21,"Spring","Dry","March",36.769,2823.01923095162,3349.58544604566,2415.45924609191,2109.00260148644
"CalVal_Mar2017_15","FLK",2017,"CalVal","FLK",24.8977,-80.6182,"MapCO2_Buoy","3/21/2017","3/21/2017","12:17:00 PM","04:17:00 PM",0,2052.22,2391.52,8.08,369.298,3.754,36.788,NA,34.8,24.5,0,NA,"MapCO2_Buoy","Permanent","Single",2020-03-21,"Spring","Dry","March",36.788,2823.01923095162,3349.58544604566,2412.4920730929,2115.27560012856
"CalVal_Mar2017_16","FLK",2017,"CalVal","FLK",24.8977,-80.6182,"MapCO2_Buoy","3/21/2017","3/21/2017","12:17:00 PM","04:17:00 PM",0,2052.74,2379.14,8.062,387.149,3.616,36.788,NA,34.8,24.5,0,NA,"MapCO2_Buoy","Permanent","Single",2020-03-21,"Spring","Dry","March",36.788,2823.01923095162,3349.58544604566,2400.71377582205,2115.77032666983
"CalVal_Mar2017_17","FLK",2017,"CalVal","FLK",24.8855,-80.6041,"Transect 2","3/21/2017","3/21/2017","12:33:00 PM","04:33:00 PM",0,2049.98,2375.61,8.056,392.724,3.618,36.711,NA,34.8,24.9,0,NA,"Transect 2","Permanent","Single",2020-03-21,"Spring","Dry","March",36.711,2823.01923095162,3349.58544604566,2396.46252905555,2110.55108000828
"CalVal_Mar2017_18","FLK",2017,"CalVal","FLK",24.8694,-80.585,"Transect 3","3/21/2017","3/21/2017","12:46:00 PM","04:46:00 PM",0,2060.83,2370.71,8.026,427.033,3.474,36.551,NA,34.7,25.4,0,NA,"Transect 3","Permanent","Single",2020-03-21,"Spring","Dry","March",36.551,2823.01923095162,3349.58544604566,2389.90322637427,2115.51686757727
"CalVal_Mar2017_19","FLK",2017,"CalVal","FLK",24.8547,-80.5674,"Transect 4","3/21/2017","3/21/2017","12:50:00 PM","04:50:00 PM",0,2052.89,2374.14,8.041,409.47,3.596,36.529,NA,34.7,25.6,0,NA,"Transect 4","Permanent","Single",2020-03-21,"Spring","Dry","March",36.529,2823.01923095162,3349.58544604566,2392.92880736196,2107.16598174064
"WS17086_1","FLK",2017,"WaltonSmith","FLK",25.6444,-80.1225,"1","3/27/2017","3/27/2017","10:40:00 AM","02:40:00 PM",0,2074.06,2382.75,8.042,411.073,3.437,36.635,NA,36.26,23.99,0,NA,"1","Permanent","Single",2020-03-27,"Spring","Dry","March",36.635,2823.01923095162,3349.58544604566,2402.39897482205,2130.98600257362
"WS17086_2","FLK",2017,"WaltonSmith","FLK",25.6428,-80.1061,"2","3/27/2017","3/27/2017","11:02:00 AM","03:02:00 PM",0,2065.81,2386.01,8.057,394.896,3.563,36.574,NA,36.5,24.28,0,NA,"2","Permanent","Single",2020-03-27,"Spring","Dry","March",36.574,2823.01923095162,3349.58544604566,2404.81714522661,2121.05860699065
"WS17086_3","FLK",2017,"WaltonSmith","FLK",25.6462,-80.085,"3","3/27/2017","3/27/2017","11:20:00 AM","03:20:00 PM",0,2060.59,2384.65,8.057,393.72,3.606,36.629,NA,36.36,24.64,0,NA,"3","Permanent","Single",2020-03-27,"Spring","Dry","March",36.629,2823.01923095162,3349.58544604566,2404.14557665293,2117.91544108789
"WS17086_4","FLK",2017,"WaltonSmith","FLK",25.3348,-80.2241,"EK_IN","3/27/2017","3/27/2017","02:15:00 PM","06:15:00 PM",0,2029.06,2372.54,8.099,347.951,3.78,36.648,NA,36.3,24,0,NA,"EK_IN","Permanent","Single",2020-03-27,"Spring","Dry","March",36.648,2823.01923095162,3349.58544604566,2392.79730660904,2088.44184716992
"WS17086_5","FLK",2017,"WaltonSmith","FLK",25.314,-80.1939,"EK_MID","3/27/2017","3/27/2017","02:32:00 PM","06:32:00 PM",0,2064.57,2386.12,8.056,395.893,3.583,36.55,NA,36.19,24.51,0,NA,"EK_MID","Permanent","Single",2020-03-27,"Spring","Dry","March",36.55,2823.01923095162,3349.58544604566,2404.6478743632,2119.06449907991
"WS17086_6","FLK",2017,"WaltonSmith","FLK",25.2944,-80.1616666666667,"EK_OFF","3/27/2017","3/27/2017","02:48:00 PM","06:48:00 PM",0,2058.26,2379.86,8.048,402.823,3.591,36.562,NA,36.18,25.08,0,NA,"EK_OFF","Permanent","Single",2020-03-27,"Spring","Dry","March",36.562,2823.01923095162,3349.58544604566,2398.79262728369,2113.42794340362
"WS17086_7","FLK",2017,"WaltonSmith","FLK",25.1083,-80.3805,"4","3/27/2017","3/27/2017","05:00:00 PM","09:00:00 PM",0,2023.78,2382.7,8.109,337.832,3.932,37.071,NA,36.7,24.46,0,NA,"4","Permanent","Single",2020-03-27,"Spring","Dry","March",37.071,2823.01923095162,3349.58544604566,2407.29877336195,2097.84714355589
"WS17086_8","FLK",2017,"WaltonSmith","FLK",25.0935,-80.354,"5","3/27/2017","3/27/2017","05:15:00 PM","09:15:00 PM",0,2016.95,2366.26,8.107,338.483,3.83,36.765,NA,36.38,24.02,0,NA,"5","Permanent","Single",2020-03-27,"Spring","Dry","March",36.765,2823.01923095162,3349.58544604566,2388.18792173615,2080.92665068055
"WS17086_10","FLK",2017,"WaltonSmith","FLK",24.8982,-80.5298,"UK_OFF","3/27/2017","3/28/2017","08:44:00 PM","12:44:00 AM",0,2054.82,2378.3,8.039,411.869,3.629,36.515,NA,36.157,25.92,0,NA,"UK_OFF","Permanent","Single",2020-03-27,"Spring","Dry","March",36.515,2823.01923095162,3349.58544604566,2396.75131137592,2108.5395577368
"WS17086_11","FLK",2017,"WaltonSmith","FLK",24.9201,-80.5466,"UK_MID","3/27/2017","3/28/2017","08:55:00 PM","12:55:00 AM",0,2051.78,2382.98,8.053,397.182,3.705,36.547,NA,36.185,25.76,0,NA,"UK_MID","Permanent","Single",2020-03-27,"Spring","Dry","March",36.547,2823.01923095162,3349.58544604566,2401.60644513317,2106.71487906073
"WS17086_12","FLK",2017,"WaltonSmith","FLK",24.9348,-80.5652,"UK_IN","3/27/2017","3/28/2017","09:05:00 PM","01:05:00 AM",0,2052.31,2390.68,8.073,376.095,3.752,36.784,NA,36.393,24.87,0,NA,"UK_IN","Permanent","Single",2020-03-27,"Spring","Dry","March",36.784,2823.01923095162,3349.58544604566,2411.64817061814,2115.227012716
"WS17086_13","FLK",2017,"WaltonSmith","FLK",24.8151,-80.7539,"7","3/27/2017","3/28/2017","10:36:00 PM","02:36:00 AM",0,2042.62,2386.86,8.088,360.339,3.803,36.775,NA,36.678,24.55,0,NA,"7","Permanent","Single",2020-03-27,"Spring","Dry","March",36.775,2823.01923095162,3349.58544604566,2407.91187314586,2105.70262859908
"WS17086_14","FLK",2017,"WaltonSmith","FLK",24.7928,-80.7411,"8","3/27/2017","3/28/2017","10:53:00 PM","02:53:00 AM",0,2048.58,2390.92,8.078,371.177,3.802,36.67,NA,36.275,25.06,0,NA,"8","Permanent","Single",2020-03-27,"Spring","Dry","March",36.67,2823.01923095162,3349.58544604566,2410.59836693998,2107.82949808825
"WS17086_15","FLK",2017,"WaltonSmith","FLK",24.762,-80.7233,"9","3/27/2017","3/28/2017","11:29:00 PM","03:29:00 AM",0,2058.84,2381.94,8.048,403.574,3.612,36.548,NA,36.77,25.26,0,NA,"9","Permanent","Single",2020-03-27,"Spring","Dry","March",36.548,2823.01923095162,3349.58544604566,2400.62202499489,2113.50985746084
"WS17086_16","FLK",2017,"WaltonSmith","FLK",24.7179,-80.6872,"9.5","3/28/2017","3/28/2017","12:09:00 AM","04:09:00 AM",0,2050.74,2371.47,8.032,419.432,3.608,36.445,NA,36.366,26.26,0,NA,"9.5","Permanent","Single",2020-03-28,"Spring","Dry","March",36.445,2823.01923095162,3349.58544604566,2389.37337875498,2102.2376449317
"WS17086_17","FLK",2017,"WaltonSmith","FLK",24.7139,-80.8316,"12","3/28/2017","3/28/2017","01:49:00 AM","05:49:00 AM",0,2059.77,2381.02,8.046,405.498,3.59,36.571,NA,36.49,25.18,0,NA,"12","Permanent","Single",2020-03-28,"Spring","Dry","March",36.571,2823.01923095162,3349.58544604566,2400.00719728268,2115.17729172672
"WS17086_18","FLK",2017,"WaltonSmith","FLK",24.7548,-80.8482,"11","3/28/2017","3/28/2017","02:20:00 AM","06:20:00 AM",0,2064.84,2392.83,8.066,385.089,3.636,36.778,NA,36.399,24.25,0,NA,"11","Permanent","Single",2020-03-28,"Spring","Dry","March",36.778,2823.01923095162,3349.58544604566,2413.62711927326,2126.94988642855
"WS17086_19","FLK",2017,"WaltonSmith","FLK",24.7871,-80.862,"10","3/28/2017","3/28/2017","02:43:00 AM","06:43:00 AM",0,2046.37,2387.11,8.09,358.207,3.745,36.954,NA,36.831,23.89,0,NA,"10","Permanent","Single",2020-03-28,"Spring","Dry","March",36.954,2823.01923095162,3349.58544604566,2410.15937590733,2115.27953568147
"WS17086_22","FLK",2017,"WaltonSmith","FLK",24.697,-81.031,"13","3/28/2017","3/28/2017","04:09:00 AM","08:09:00 AM",0,2051.2,2389.62,8.082,366.528,3.733,36.882,NA,36.62,24.19,0,NA,"13","Permanent","Single",2020-03-28,"Spring","Dry","March",36.882,2823.01923095162,3349.58544604566,2411.73532326476,2117.45349518621
"WS17086_21","FLK",2017,"WaltonSmith","FLK",24.677,-81.0243,"14","3/28/2017","3/28/2017","04:21:00 AM","08:21:00 AM",0,2067.22,2386.22,8.053,398.981,3.546,36.71,NA,36.332,24.31,0,NA,"14","Permanent","Single",2020-03-28,"Spring","Dry","March",36.71,2823.01923095162,3349.58544604566,2406.56668169238,2126.9542662146
"WS17086_23","FLK",2017,"WaltonSmith","FLK",24.6432,-81.0164,"15","3/28/2017","3/28/2017","04:35:00 AM","08:35:00 AM",0,2053.91,2381.36,8.049,401.827,3.663,36.573,NA,36.194,25.65,0,NA,"15","Permanent","Single",2020-03-28,"Spring","Dry","March",36.573,2823.01923095162,3349.58544604566,2400.35570640327,2109.63683336423
