CTDID,Region,Year,Mission,Latitude,Longitude,SiteID,ESTDate,UTCDate,EST.Time,UTCTime,Sample_Depth_m,DIC,TA,pH,pCO2,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID.1,Survey_design,Sample_frequency,Date,Zone,Sub_region
CalVal_Dec2018_15,FLK,2018,CalVal,24.8964666666667,-80.6182,ADCP_S,12/31/18,12/31/18,10:49:00 AM,03:49:00 PM,0,2113.37,2393.23,7.98,490.8,3.179,36.465,NA,36.4653,24.91,0,NA,ADCP_S,Permanent,Single,2018-12-31,Inshore,UK
CalVal_Dec2018_16,FLK,2018,CalVal,24.8854666666667,-80.6041,Transect 2,12/31/18,12/31/18,11:04:00 AM,04:04:00 PM,0,2083.55,2390.58,8.025,432.8,3.455,36.434,NA,36.4338,25.05,0,NA,Transect 2,Permanent,Single,2018-12-31,Mid channel,UK
CalVal_Dec2018_17,FLK,2018,CalVal,24.8694,-80.5850166666667,Transect 3,12/31/18,12/31/18,11:21:00 AM,04:21:00 PM,0,2069.15,2374.59,8.018,438.3,3.445,36.337,NA,36.3369,25.59,0,NA,Transect 3,Permanent,Single,2018-12-31,Offshore,UK
CalVal_Dec2018_18,FLK,2018,CalVal,24.8547,-80.5674166666667,Transect 4,12/31/18,12/31/18,11:37:00 AM,04:37:00 PM,0,2048.82,2379.65,8.052,398.7,3.718,36.292,NA,36.2924,26.06,0,NA,Transect 4,Permanent,Single,2018-12-31,Oceanic,UK
CalVal_Jan2019_1,FLK,2019,CalVal,24.8547,-80.56741667,Transect 4,01/14/19,01/14/19,11:03:00 AM,04:03:00 PM,0,2053.16,2386.99,8.078,372.294,3.715,36.35656567,NA,NA,24.5,NA,NA,Transect 4,Permanent,Single,2019-01-14,Oceanic,UK
CalVal_Jan2019_2,FLK,2019,CalVal,24.8694,-80.58501667,Transect 3,01/14/19,01/14/19,11:21:00 AM,04:21:00 PM,0,2059.34,2384.87,8.068,382.879,3.625,36.37228407,NA,NA,24.3,NA,NA,Transect 3,Permanent,Single,2019-01-14,Offshore,UK
CalVal_Jan2019_3,FLK,2019,CalVal,24.88546667,-80.6041,Transect 2,01/14/19,01/14/19,11:34:00 AM,04:34:00 PM,0,2069.51,2403.43,8.096,358,3.69,36.48492858,NA,NA,23.1,NA,NA,Transect 2,Permanent,Single,2019-01-14,Mid channel,UK
CalVal_Jan2019_4,FLK,2019,CalVal,24.89646667,-80.6182,ADCP_S,01/14/19,01/14/19,11:46:00 AM,04:46:00 PM,0,2072.34,2401.49,8.09,364.008,3.637,36.51898251,NA,NA,23,NA,NA,ADCP_S,Permanent,Single,2019-01-14,Inshore,UK
CalVal_Jan2019_5,FLK,2019,CalVal,24.89558333,-80.61663333,CalVal_S,01/14/19,01/14/19,11:55:00 AM,04:55:00 PM,0,2070.29,2402.89,8.095,358.81,3.673,36.516363,NA,NA,23,NA,NA,CalVal_S,Permanent,Single,2019-01-14,Inshore,UK
CalVal_Jan2019_6,FLK,2019,CalVal,24.89663333,-80.6153,CalVal_SE,01/14/19,01/14/19,12:02:00 PM,05:02:00 PM,0,2078.45,2408.01,8.087,367.143,3.646,36.54386765,NA,NA,23.1,NA,NA,CalVal_SE,Permanent,Single,2019-01-14,Inshore,UK
CalVal_Jan2019_7,FLK,2019,CalVal,24.89818333,-80.61606667,ADCP_NE,01/14/19,01/14/19,12:10:00 PM,05:10:00 PM,0,2078.22,2400.16,8.075,378.921,3.567,36.53600922,NA,NA,23.2,NA,NA,ADCP_NE,Permanent,Single,2019-01-14,Inshore,UK
CalVal_Jan2019_8,FLK,2019,CalVal,24.89826667,-80.61738333,CalVal_N,01/14/19,01/14/19,12:16:00 PM,05:16:00 PM,0,2074.76,2398.36,8.078,375.407,3.583,36.52815076,NA,NA,23.2,NA,NA,CalVal_N,Permanent,Single,2019-01-14,Inshore,UK
CalVal_Jan2019_9,FLK,2019,CalVal,24.90518333,-80.6266,Transect 1,01/14/19,01/14/19,12:30:00 PM,05:30:00 PM,0,2080.94,2397.48,8.065,389.139,3.513,36.54386765,NA,NA,23.3,NA,NA,Transect 1,Permanent,Single,2019-01-14,Inshore,UK
CalVal_Jan2019_10,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,01/14/19,01/14/19,01:17:00 PM,06:17:00 PM,0,2072.74,2404.83,8.089,364.608,3.675,36.51112397,NA,NA,23.3,NA,NA,MapCO2_Buoy,Permanent,Single,2019-01-14,Inshore,UK
CalVal_Jan2019_11,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,01/14/19,01/14/19,01:17:00 PM,06:17:00 PM,0,2075.4,2404.17,8.084,370.039,3.641,36.52684101,NA,NA,23.3,NA,NA,MapCO2_Buoy,Permanent,Single,2019-01-14,Inshore,UK
CalVal_Jan2019_12,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,01/30/19,01/30/19,10:17:00 AM,03:17:00 PM,0,2112.43,2407.91,8.073,385.093,3.267,36.2543927,NA,NA,20.6,NA,NA,MapCO2_Buoy,Permanent,Single,2019-01-30,Inshore,UK
CalVal_Jan2019_13,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,01/30/19,01/30/19,10:17:00 AM,03:17:00 PM,0,2113.76,2398.04,8.056,402.777,3.151,36.24522304,NA,NA,20.6,NA,NA,MapCO2_Buoy,Permanent,Single,2019-01-30,Inshore,UK
CalVal_Jan2019_14,FLK,2019,CalVal,24.89826667,-80.61738333,CalVal_N,01/30/19,01/30/19,10:22:00 AM,03:22:00 PM,0,2118.56,2408.5,8.064,395.672,3.212,36.26618218,NA,NA,20.6,NA,NA,CalVal_N,Permanent,Single,2019-01-30,Inshore,UK
CalVal_Jan2019_15,FLK,2019,CalVal,24.89818333,-80.61606667,ADCP_NE,01/30/19,01/30/19,10:32:00 AM,03:32:00 PM,0,2114.3,2402.85,8.061,397.809,3.198,36.24260313,NA,NA,20.7,NA,NA,ADCP_NE,Permanent,Single,2019-01-30,Inshore,UK
CalVal_Jan2019_16,FLK,2019,CalVal,24.89663333,-80.6153,CalVal_SE,01/30/19,01/30/19,10:40:00 AM,03:40:00 PM,0,2102.48,2402.79,8.079,377.521,3.317,36.21902378,NA,NA,20.8,NA,NA,CalVal_SE,Permanent,Single,2019-01-30,Inshore,UK
CalVal_Jan2019_17,FLK,2019,CalVal,24.89558333,-80.61663333,CalVal_S,01/30/19,01/30/19,10:48:00 AM,03:48:00 PM,0,2106.72,2407.84,8.08,377.735,3.328,36.22164372,NA,NA,20.8,NA,NA,CalVal_S,Permanent,Single,2019-01-30,Inshore,UK
CalVal_Jan2019_18,FLK,2019,CalVal,24.89646667,-80.6182,ADCP_S,01/30/19,01/30/19,10:55:00 AM,03:55:00 PM,0,2119,2409.42,8.061,398.317,3.221,36.26880206,NA,NA,20.8,NA,NA,ADCP_S,Permanent,Single,2019-01-30,Inshore,UK
CalVal_Feb2019_1,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,02/12/19,02/12/19,10:17:00 AM,03:17:00 PM,0,2097.48,2407.41,8.042,416.878,3.472,36.45349362,NA,NA,24.1,NA,NA,MapCO2_Buoy,Permanent,Single,2019-02-12,Inshore,UK
CalVal_Feb2019_2,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,02/12/19,02/12/19,10:22:00 AM,03:22:00 PM,0,2093.62,2400.68,8.038,420.074,3.439,36.45742302,NA,NA,24.1,NA,NA,MapCO2_Buoy,Permanent,Single,2019-02-12,Inshore,UK
CalVal_Feb2019_3,FLK,2019,CalVal,24.89826667,-80.61738333,CalVal_N,02/12/19,02/12/19,10:26:00 AM,03:26:00 PM,0,2097.87,2406.17,8.039,419.576,3.455,36.45218381,NA,NA,24.1,NA,NA,CalVal_N,Permanent,Single,2019-02-12,Inshore,UK
CalVal_Feb2019_4,FLK,2019,CalVal,24.89818333,-80.61606667,ADCP_NE,02/12/19,02/12/19,10:30:00 AM,03:30:00 PM,0,2097.2,2407.53,8.042,416.389,3.476,36.47445032,NA,NA,24.1,NA,NA,ADCP_NE,Permanent,Single,2019-02-12,Inshore,UK
CalVal_Feb2019_5,FLK,2019,CalVal,24.89663333,-80.6153,CalVal_SE,02/12/19,02/12/19,10:34:00 AM,03:34:00 PM,0,2091.76,2408.72,8.053,404.149,3.544,36.45742302,NA,NA,24.1,NA,NA,CalVal_SE,Permanent,Single,2019-02-12,Inshore,UK
CalVal_Feb2019_6,FLK,2019,CalVal,24.89558333,-80.61663333,CalVal_S,02/12/19,02/12/19,10:38:00 AM,03:38:00 PM,0,2092.95,2402.74,8.041,417.127,3.471,36.44956421,NA,NA,24.2,NA,NA,CalVal_S,Permanent,Single,2019-02-12,Inshore,UK
CalVal_Feb2019_7,FLK,2019,CalVal,24.89646667,-80.6182,ADCP_S,02/12/19,02/12/19,10:43:00 AM,03:43:00 PM,0,2091.28,2407.02,8.048,409.398,3.534,36.48623836,NA,NA,24.3,NA,NA,ADCP_S,Permanent,Single,2019-02-12,Inshore,UK
CalVal_Feb2019_8,FLK,2019,CalVal,24.90518333,-80.6266,Transect 1,02/12/19,02/12/19,10:50:00 AM,03:50:00 PM,0,2128.93,2429.37,8.019,448.64,3.389,36.56613302,NA,NA,24.3,NA,NA,Transect 1,Permanent,Single,2019-02-12,Inshore,UK
CalVal_Feb2019_9,FLK,2019,CalVal,24.88546667,-80.6041,Transect 2,02/12/19,02/12/19,11:13:00 AM,04:13:00 PM,0,2069.37,2392.36,8.06,393.811,3.613,36.29369068,NA,NA,24.6,NA,NA,Transect 2,Permanent,Single,2019-02-12,Mid channel,UK
CalVal_Feb2019_10,FLK,2019,CalVal,24.8694,-80.58501667,Transect 3,02/12/19,02/12/19,11:31:00 AM,04:31:00 PM,0,2048.98,2368.65,8.046,404.219,3.593,36.12470325,NA,NA,25.5,NA,NA,Transect 3,Permanent,Single,2019-02-12,Offshore,UK
CalVal_Feb2019_11,FLK,2019,CalVal,24.8547,-80.56741667,Transect 4,02/12/19,02/12/19,11:47:00 AM,04:47:00 PM,0,2044.26,2371.35,8.057,393.118,3.673,36.11160279,NA,NA,25.6,NA,NA,Transect 4,Permanent,Single,2019-02-12,Oceanic,UK
CalVal_Feb2019_12,FLK,2019,CalVal,24.89826667,-80.61738333,CalVal_N,02/26/19,02/26/19,09:30:00 AM,02:30:00 PM,0,2106.8,2408,7.995,473.875,3.433,36.42467775,NA,NA,26.3,NA,NA,CalVal_N,Permanent,Single,2019-02-26,Inshore,UK
CalVal_Feb2019_13,FLK,2019,CalVal,24.89818333,-80.61606667,ADCP_NE,02/26/19,02/26/19,09:37:00 AM,02:37:00 PM,0,2108.29,2418.02,8.009,457.438,3.524,36.40764997,NA,NA,26.2,NA,NA,ADCP_NE,Permanent,Single,2019-02-26,Inshore,UK
CalVal_Feb2019_14,FLK,2019,CalVal,24.89663333,-80.6153,CalVal_SE,02/26/19,02/26/19,09:41:00 AM,02:41:00 PM,0,2103.04,2410.13,8.006,459.76,3.493,36.39324172,NA,NA,26.2,NA,NA,CalVal_SE,Permanent,Single,2019-02-26,Inshore,UK
CalVal_Feb2019_15,FLK,2019,CalVal,24.89558333,-80.61663333,CalVal_S,02/26/19,02/26/19,09:44:00 AM,02:44:00 PM,0,2108.09,2420.45,8.016,449.304,3.548,36.4089598,NA,NA,26,NA,NA,CalVal_S,Permanent,Single,2019-02-26,Inshore,UK
CalVal_Feb2019_16,FLK,2019,CalVal,24.89646667,-80.6182,ADCP_S,02/26/19,02/26/19,09:48:00 AM,02:48:00 PM,0,2110.69,2411.62,7.997,472.298,3.428,36.43646611,NA,NA,26.1,NA,NA,ADCP_S,Permanent,Single,2019-02-26,Inshore,UK
CalVal_Feb2019_17,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,02/26/19,02/26/19,10:17:00 AM,03:17:00 PM,0,2107.54,2412.59,7.996,472.826,3.482,36.41681879,NA,NA,26.6,NA,NA,MapCO2_Buoy,Permanent,Single,2019-02-26,Inshore,UK
CalVal_Feb2019_18,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,02/26/19,02/26/19,10:17:00 AM,03:17:00 PM,0,2106.43,2418.99,8.007,459.582,3.561,36.44301517,NA,NA,26.6,NA,NA,MapCO2_Buoy,Permanent,Single,2019-02-26,Inshore,UK
CalVal_Mar2019_1,FLK,2019,CalVal,24.8547,-80.56741667,Transect 4,03/16/19,03/16/19,10:19:00 AM,02:19:00 PM,0,2049.71,2368.36,8.023,429.486,3.604,36.28714108,NA,NA,26.8,NA,NA,Transect 4,Permanent,Single,2019-03-16,Oceanic,UK
CalVal_Mar2019_2,FLK,2019,CalVal,24.8694,-80.58501667,Transect 3,03/16/19,03/16/19,10:32:00 AM,02:32:00 PM,0,2055.59,2379.3,8.034,419.236,3.654,36.33691747,NA,NA,26.5,NA,NA,Transect 3,Permanent,Single,2019-03-16,Offshore,UK
CalVal_Mar2019_3,FLK,2019,CalVal,24.88546667,-80.6041,Transect 2,03/16/19,03/16/19,10:43:00 AM,02:43:00 PM,0,2049.25,2375.99,8.041,409.988,3.674,36.42729739,NA,NA,26.3,NA,NA,Transect 2,Permanent,Single,2019-03-16,Mid channel,UK
CalVal_Mar2019_4,FLK,2019,CalVal,24.89826667,-80.61738333,CalVal_N,03/16/19,03/16/19,10:53:00 AM,02:53:00 PM,0,2004.39,2366.5,8.088,354.659,4.008,36.92626947,NA,NA,26.5,NA,NA,CalVal_N,Permanent,Single,2019-03-16,Inshore,UK
CalVal_Mar2019_5,FLK,2019,CalVal,24.89818333,-80.61606667,ADCP_NE,03/16/19,03/16/19,11:04:00 AM,03:04:00 PM,0,2001.76,2373.86,8.102,341.849,4.114,36.9223411,NA,NA,26.5,NA,NA,ADCP_NE,Permanent,Single,2019-03-16,Inshore,UK
CalVal_Mar2019_6,FLK,2019,CalVal,24.89663333,-80.6153,CalVal_SE,03/16/19,03/16/19,11:08:00 AM,03:08:00 PM,0,2010.22,2382.97,8.101,344.114,4.136,36.80841465,NA,NA,26.6,NA,NA,CalVal_SE,Permanent,Single,2019-03-16,Inshore,UK
CalVal_Mar2019_7,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,03/16/19,03/16/19,11:17:00 AM,03:17:00 PM,0,2001,2372.91,8.103,340.635,4.108,36.94198286,NA,NA,26.4,NA,NA,MapCO2_Buoy,Permanent,Single,2019-03-16,Inshore,UK
CalVal_Mar2019_8,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,03/16/19,03/16/19,11:17:00 AM,03:17:00 PM,0,2001.73,2371.99,8.101,342.78,4.091,36.94067341,NA,NA,26.4,NA,NA,MapCO2_Buoy,Permanent,Single,2019-03-16,Inshore,UK
CalVal_Mar2019_9,FLK,2019,CalVal,24.89558333,-80.61663333,CalVal_S,03/16/19,03/16/19,11:27:00 AM,03:27:00 PM,0,2019.38,2381.95,8.085,360.222,4.037,36.75210348,NA,NA,26.7,NA,NA,CalVal_S,Permanent,Single,2019-03-16,Inshore,UK
CalVal_Mar2019_10,FLK,2019,CalVal,24.89646667,-80.6182,ADCP_S,03/16/19,03/16/19,11:36:00 AM,03:36:00 PM,0,2000.57,2372.62,8.104,339.981,4.112,36.90269913,NA,NA,26.4,NA,NA,ADCP_S,Permanent,Single,2019-03-16,Inshore,UK
CalVal_Mar2019_11,FLK,2019,CalVal,24.90518333,-80.6266,Transect 1,03/16/19,03/16/19,11:45:00 AM,03:45:00 PM,0,2034.19,2391.34,8.091,359.121,4.035,35.72902733,NA,NA,26.5,NA,NA,Transect 1,Permanent,Single,2019-03-16,Inshore,UK
CalVal_Mar2019_12,FLK,2019,CalVal,24.89826667,-80.61738333,CalVal_N,03/31/19,03/31/19,10:31:00 AM,02:31:00 PM,0,2003.65,2375.97,8.135,313.325,4.075,36.79662873,NA,NA,24.4,NA,NA,CalVal_N,Permanent,Single,2019-03-31,Inshore,UK
CalVal_Mar2019_13,FLK,2019,CalVal,24.89818333,-80.61606667,ADCP_NE,03/31/19,03/31/19,10:40:00 AM,02:40:00 PM,0,2004.55,2376.26,8.133,315.407,4.072,36.78353319,NA,NA,24.5,NA,NA,ADCP_NE,Permanent,Single,2019-03-31,Inshore,UK
CalVal_Mar2019_14,FLK,2019,CalVal,24.89663333,-80.6153,CalVal_SE,03/31/19,03/31/19,10:46:00 AM,02:46:00 PM,0,1996.52,2373.3,8.14,308.115,4.118,36.83329576,NA,NA,24.5,NA,NA,CalVal_SE,Permanent,Single,2019-03-31,Inshore,UK
CalVal_Mar2019_15,FLK,2019,CalVal,24.89558333,-80.61663333,CalVal_S,03/31/19,03/31/19,10:56:00 AM,02:56:00 PM,0,2003.74,2378.02,8.138,311.301,4.096,36.80055738,NA,NA,24.4,NA,NA,CalVal_S,Permanent,Single,2019-03-31,Inshore,UK
CalVal_Mar2019_16,FLK,2019,CalVal,24.89646667,-80.6182,ADCP_S,03/31/19,03/31/19,11:00:00 AM,03:00:00 PM,0,2006.1,2379.6,8.134,315.008,4.096,36.75996095,NA,NA,24.6,NA,NA,ADCP_S,Permanent,Single,2019-03-31,Inshore,UK
CalVal_Mar2019_17,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,03/31/19,03/31/19,11:17:00 AM,03:17:00 PM,0,2006.55,2379.37,8.134,314.541,4.087,36.75341306,NA,NA,24.5,NA,NA,MapCO2_Buoy,Permanent,Single,2019-03-31,Inshore,UK
CalVal_Mar2019_18,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,03/31/19,03/31/19,11:17:00 AM,03:17:00 PM,0,2010.01,2379.55,8.129,319.103,4.053,36.75210348,NA,NA,24.5,NA,NA,MapCO2_Buoy,Permanent,Single,2019-03-31,Inshore,UK
CalVal_Apr2019_1,FLK,2019,CalVal,24.89826667,-80.61738333,CalVal_N,04/20/19,04/20/19,10:20:00 AM,02:20:00 PM,0,2048.14,2392.47,8.055,395.717,3.869,36.61197261,NA,NA,26.9,NA,NA,CalVal_N,Permanent,Single,2019-04-20,Inshore,UK
CalVal_Apr2019_2,FLK,2019,CalVal,24.89818333,-80.61606667,ADCP_NE,04/20/19,04/20/19,10:40:00 AM,02:40:00 PM,0,2048.06,2395.56,8.059,391.157,3.904,36.6001854,NA,NA,26.9,NA,NA,ADCP_NE,Permanent,Single,2019-04-20,Inshore,UK
CalVal_Apr2019_3,FLK,2019,CalVal,24.89663333,-80.6153,CalVal_SE,04/20/19,04/20/19,10:48:00 AM,02:48:00 PM,0,2046.33,2392.44,8.057,392.609,3.887,36.61197261,NA,NA,26.9,NA,NA,CalVal_SE,Permanent,Single,2019-04-20,Inshore,UK
CalVal_Apr2019_4,FLK,2019,CalVal,24.89558333,-80.61663333,CalVal_S,04/20/19,04/20/19,10:56:00 AM,02:56:00 PM,0,2042.57,2392.96,8.064,385.447,3.931,36.61197261,NA,NA,26.9,NA,NA,CalVal_S,Permanent,Single,2019-04-20,Inshore,UK
CalVal_Apr2019_5,FLK,2019,CalVal,24.89646667,-80.6182,ADCP_S,04/20/19,04/20/19,11:03:00 AM,03:03:00 PM,0,2057.42,2390.92,8.038,414.644,3.758,36.60542417,NA,NA,26.9,NA,NA,ADCP_S,Permanent,Single,2019-04-20,Inshore,UK
CalVal_Apr2019_6,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,04/20/19,04/20/19,11:17:00 AM,03:17:00 PM,0,2051.25,2403,8.064,386.66,3.952,36.61721134,NA,NA,26.9,NA,NA,MapCO2_Buoy,Permanent,Single,2019-04-20,Inshore,UK
CalVal_Apr2019_7,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,04/20/19,04/20/19,11:17:00 AM,03:17:00 PM,0,2048.09,2393.41,8.056,394.325,3.88,36.61328229,NA,NA,26.9,NA,NA,MapCO2_Buoy,Permanent,Single,2019-04-20,Inshore,UK
CalVal_Apr2019_9,FLK,2019,CalVal,24.89826667,-80.61738333,CalVal_N,04/29/19,04/29/19,09:52:00 AM,01:52:00 PM,0,1994.45,2377.54,8.101,341.205,4.239,37.14231634,NA,NA,27.4,NA,NA,CalVal_N,Permanent,Single,2019-04-29,Inshore,UK
CalVal_Apr2019_10,FLK,2019,CalVal,24.89818333,-80.61606667,ADCP_NE,04/29/19,04/29/19,09:56:00 AM,01:56:00 PM,0,1997.56,2386.42,8.108,335.487,4.306,37.12136749,NA,NA,27.4,NA,NA,ADCP_NE,Permanent,Single,2019-04-29,Inshore,UK
CalVal_Apr2019_11,FLK,2019,CalVal,24.89663333,-80.6153,CalVal_SE,04/29/19,04/29/19,10:03:00 AM,02:03:00 PM,0,1997.58,2376.42,8.096,346.456,4.199,37.07161299,NA,NA,27.4,NA,NA,CalVal_SE,Permanent,Single,2019-04-29,Inshore,UK
CalVal_Apr2019_12,FLK,2019,CalVal,24.89558333,-80.61663333,CalVal_S,04/29/19,04/29/19,10:11:00 AM,02:11:00 PM,0,1996.72,2386.77,8.11,333.68,4.32,37.09649041,NA,NA,27.4,NA,NA,CalVal_S,Permanent,Single,2019-04-29,Inshore,UK
CalVal_Apr2019_13,FLK,2019,CalVal,24.89646667,-80.6182,ADCP_S,04/29/19,04/29/19,10:39:00 AM,02:39:00 PM,0,1993.76,2376.76,8.101,341.13,4.238,37.14755351,NA,NA,27.4,NA,NA,ADCP_S,Permanent,Single,2019-04-29,Inshore,UK
CalVal_Apr2019_8,FLK,2019,CalVal,24.90518333,-80.6266,Transect 1,04/29/19,04/29/19,10:44:00 AM,02:44:00 PM,0,2025.46,2383.04,8.061,384.084,3.977,37.25622135,NA,NA,27.4,NA,NA,Transect 1,Permanent,Single,2019-04-29,Inshore,UK
CalVal_Apr2019_14,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,04/29/19,04/29/19,11:17:00 AM,03:17:00 PM,0,1990.9,2383.33,8.11,332.307,4.344,37.14100704,NA,NA,27.6,NA,NA,MapCO2_Buoy,Permanent,Single,2019-04-29,Inshore,UK
CalVal_Apr2019_15,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,04/29/19,04/29/19,11:17:00 AM,03:17:00 PM,0,1991.2,2387.34,8.115,328.29,4.386,37.13184194,NA,NA,27.6,NA,NA,MapCO2_Buoy,Permanent,Single,2019-04-29,Inshore,UK
CalVal_Apr2019_16,FLK,2019,CalVal,24.88546667,-80.6041,Transect 2,04/29/19,04/29/19,11:35:00 AM,03:35:00 PM,0,2005.78,2381.43,8.096,348.22,4.176,36.8752,NA,NA,27.2,NA,NA,Transect 2,Permanent,Single,2019-04-29,Mid channel,UK
CalVal_Apr2019_17,FLK,2019,CalVal,24.8694,-80.58501667,Transect 3,04/29/19,04/29/19,11:49:00 AM,03:49:00 PM,0,2053.55,2391.08,8.047,404.152,3.794,36.61459198,NA,NA,26.7,NA,NA,Transect 3,Permanent,Single,2019-04-29,Offshore,UK
CalVal_Apr2019_18,FLK,2019,CalVal,24.8547,-80.56741667,Transect 4,04/29/19,04/29/19,12:01:00 PM,04:01:00 PM,0,2060.73,2389.35,8.041,411.319,3.692,36.57792046,NA,NA,26.2,NA,NA,Transect 4,Permanent,Single,2019-04-29,Oceanic,UK
CalVal_May2019_1,FLK,2019,CalVal,24.8547,-80.56741667,Transect 4,05/07/19,05/07/19,08:52:00 AM,12:52:00 PM,0,2060.84,2387.46,8.021,434.587,3.698,36.57268161,NA,NA,27.4,NA,NA,Transect 4,Permanent,Single,2019-05-07,Oceanic,UK
CalVal_May2019_2,FLK,2019,CalVal,24.8694,-80.58501667,Transect 3,05/07/19,05/07/19,09:05:00 AM,01:05:00 PM,0,2057.39,2391.7,8.034,418.663,3.772,36.63030811,NA,NA,27.2,NA,NA,Transect 3,Permanent,Single,2019-05-07,Offshore,UK
CalVal_May2019_3,FLK,2019,CalVal,24.88546667,-80.6041,Transect 2,05/07/19,05/07/19,09:12:00 AM,01:12:00 PM,0,1993.01,2373.96,8.084,356.62,4.256,36.93674508,NA,NA,28.5,NA,NA,Transect 2,Permanent,Single,2019-05-07,Mid channel,UK
CalVal_May2019_4,FLK,2019,CalVal,24.89646667,-80.6182,ADCP_S,05/07/19,05/07/19,09:21:00 AM,01:21:00 PM,0,1958.5,2363.34,8.106,330.475,4.496,37.21694459,NA,NA,29.2,NA,NA,ADCP_S,Permanent,Single,2019-05-07,Inshore,UK
CalVal_May2019_5,FLK,2019,CalVal,24.89558333,-80.61663333,CalVal_S,05/07/19,05/07/19,09:27:00 AM,01:27:00 PM,0,1958.4,2370.28,8.117,321.136,4.575,37.1488628,NA,NA,29.1,NA,NA,CalVal_S,Permanent,Single,2019-05-07,Inshore,UK
CalVal_May2019_6,FLK,2019,CalVal,24.89663333,-80.6153,CalVal_SE,05/07/19,05/07/19,09:31:00 AM,01:31:00 PM,0,1956.46,2372.76,8.123,315.953,4.622,37.14231634,NA,NA,29.1,NA,NA,CalVal_SE,Permanent,Single,2019-05-07,Inshore,UK
CalVal_May2019_7,FLK,2019,CalVal,24.89818333,-80.61606667,ADCP_NE,05/07/19,05/07/19,09:34:00 AM,01:34:00 PM,0,1953.61,2369.82,8.121,316.835,4.619,37.18814107,NA,NA,29.2,NA,NA,ADCP_NE,Permanent,Single,2019-05-07,Inshore,UK
CalVal_May2019_8,FLK,2019,CalVal,24.89826667,-80.61738333,CalVal_N,05/07/19,05/07/19,09:37:00 AM,01:37:00 PM,0,1951.31,2358.57,8.111,325.146,4.52,37.16326493,NA,NA,29.2,NA,NA,CalVal_N,Permanent,Single,2019-05-07,Inshore,UK
CalVal_May2019_9,FLK,2019,CalVal,24.90518333,-80.6266,Transect 1,05/07/19,05/07/19,09:45:00 AM,01:45:00 PM,0,1909.88,2314.26,8.103,324.694,4.46,37.380592,NA,NA,29.8,NA,NA,Transect 1,Permanent,Single,2019-05-07,Inshore,UK
CalVal_May2019_10,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,05/07/19,05/07/19,11:17:00 AM,03:17:00 PM,0,1958.16,2370.01,8.112,325.528,4.578,37.2143261,NA,NA,29.4,NA,NA,MapCO2_Buoy,Permanent,Single,2019-05-07,Inshore,UK
CalVal_May2019_11,FLK,2019,CalVal,24.8977,-80.61816667,MapCO2_Buoy,05/07/19,05/07/19,11:17:00 AM,03:17:00 PM,0,1955.33,2371.37,8.118,319.725,4.627,37.14790287,NA,NA,29.4,NA,NA,MapCO2_Buoy,Permanent,Single,2019-05-07,Inshore,UK
CalVal_May2019_12,FLK,2019,CalVal,24.89826667,-80.61738333,CalVal_N,05/20/19,05/20/19,09:26:00 AM,01:26:00 PM,0,1967.19,2352.15,8.077,358.382,4.302,37.04411648,NA,NA,29.5,NA,NA,CalVal_N,Permanent,Single,2019-05-20,Inshore,UK
CalVal_May2019_13,FLK,2019,CalVal,24.89818333,-80.61606667,ADCP_NE,05/20/19,05/20/19,09:31:00 AM,01:31:00 PM,0,1977.02,2358.72,8.072,365.533,4.274,37.02840399,NA,NA,29.5,NA,NA,ADCP_NE,Permanent,Single,2019-05-20,Inshore,UK
CalVal_May2019_14,FLK,2019,CalVal,24.89663333,-80.6153,CalVal_SE,05/20/19,05/20/19,09:35:00 AM,01:35:00 PM,0,1970.78,2359.9,8.083,353.814,4.355,36.95507724,NA,NA,29.5,NA,NA,CalVal_SE,Permanent,Single,2019-05-20,Inshore,UK
CalVal_May2019_15,FLK,2019,CalVal,24.89558333,-80.61663333,CalVal_S,05/20/19,05/20/19,09:39:00 AM,01:39:00 PM,0,1970.33,2357.88,8.081,355.601,4.337,36.96424325,NA,NA,29.5,NA,NA,CalVal_S,Permanent,Single,2019-05-20,Inshore,UK
