"CTDID","Region","Year","Mission","Location","Latitude","Longitude","SiteID","ESTDate","UTCDate","EST.Time","UTCTime","Sample_Depth_m","DIC","TA","pH","pCO2","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","Survey_design","Sample_frequency","File_Origin","Notes","Bottle.No.","Temp..o.C..input","Locale","pH..total.","Date","DoM","Season","Precipitation","Month","BestSalinity","TA_0","DIC_0","nTA","nDIC","MY","ID","datetime","MoY","ToD","dec.lon","dec.lat","Zone","Sub_region","Reference","Extreme"
"WS14335_27","FLK",2014,"WaltonSmith","LK",24.5743,-81.4185,"20","12/02/2014","12/02/2014","4:39:00 AM","9:39:00 AM",2,2068.46,2396.26,8.084,369.54,3.66,36.01,NA,35.995,23.6,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-02,"02","Fall","Dry","December",36.01,2437.85181719917,2893.16216030698,2397.42655749434,2091.59105198306,"2014-12","20 _ 2014-12-02",2014-12-02 04:39:00,12,4.65,-81.41833333,24.575,"Mid channel","LK",10,"Normal"
"WS14335_28","FLK",2014,"WaltonSmith","LK",24.5374,-81.4132,"21LK","12/02/2014","12/02/2014","4:56:00 AM","9:56:00 AM",2,2036.22,2386.67,8.104,346.39,3.93,35.7,NA,35.696,25,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-02,"02","Fall","Dry","December",35.7,2437.85181719917,2893.16216030698,2387.67356504312,2053.022787457,"2014-12","21LK _ 2014-12-02",2014-12-02 04:56:00,12,4.93333333333333,-81.42,24.54,"Offshore","LK",10,"Normal"
"WS14335_29","FLK",2014,"WaltonSmith","LK",24.484,-81.3922,"21.5","12/02/2014","12/02/2014","5:21:00 AM","10:21:00 AM",2,2035.85,2382.52,8.099,351.06,3.88,35.81,NA,35.83,24.9,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-02,"02","Fall","Dry","December",35.81,2437.85181719917,2893.16216030698,2383.77157140272,2055.24186958527,"2014-12","21.5 _ 2014-12-02",2014-12-02 05:21:00,12,5.35,-81.39166667,24.48333333,"Oceanic","LK",10,"Normal"
"WS14335_3","FLK",2014,"WaltonSmith","Biscayne",25.6459,-80.0818,"3","12/01/2014","12/01/2014","8:53:00 AM","1:53:00 PM",2,2048.12,2379.15,8.065,384.98,3.71,36.12,NA,36.144,25.3,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-01,"01","Fall","Dry","December",36.12,2437.85181719917,2893.16216030698,2380.97021138602,2074.32285768394,"2014-12","3 _ 2014-12-01",2014-12-01 08:53:00,12,8.88333333333333,-80.08333333,25.645,"Offshore","Biscayne",1,"Normal"
"WS14335_30","FLK",2014,"WaltonSmith","LK",24.3961,-81.8339,"22.5","12/02/2014","12/02/2014","8:05:00 AM","1:05:00 PM",2,2041.78,2384.75,8.094,357.19,3.85,35.7,NA,35.732,25,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-02,"02","Fall","Dry","December",35.7,2437.85181719917,2893.16216030698,2385.79121210194,2058.47376784916,"2014-12","22.5 _ 2014-12-02",2014-12-02 08:05:00,12,8.08333333333333,-81.82833333,24.39666667,"Oceanic","LK",11,"Normal"
"WS14335_31","FLK",2014,"WaltonSmith","LK",24.4558,-81.8285,"22","12/02/2014","12/02/2014","8:35:00 AM","1:35:00 PM",2,2035.97,2385.5,8.104,346.99,3.92,35.67,NA,35.68,25,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-02,"02","Fall","Dry","December",35.67,2437.85181719917,2893.16216030698,2386.48333943155,2052.070890031,"2014-12","22 _ 2014-12-02",2014-12-02 08:35:00,12,8.58333333333333,-81.82833333,24.455,"Offshore","LK",11,"Normal"
"WS14335_32","FLK",2014,"WaltonSmith","LK",24.4848,-81.8293,"23","12/02/2014","12/02/2014","8:49:00 AM","1:49:00 PM",2,2048.34,2381.6,8.081,369.67,3.74,35.69,NA,35.679,24.8,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-02,"02","Fall","Dry","December",35.69,2437.85181719917,2893.16216030698,2382.68752462503,2064.67307062516,"2014-12","23 _ 2014-12-02",2014-12-02 08:49:00,12,8.81666666666667,-81.82833333,24.48666667,"Mid channel","LK",11,"Normal"
"WS14335_33","FLK",2014,"WaltonSmith","LK",24.538,-81.829,"24","12/02/2014","12/02/2014","9:08:00 AM","2:08:00 PM",2,2109.44,2408,8.046,413.78,3.34,36.21,NA,36.201,22.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-02,"02","Fall","Dry","December",36.21,2437.85181719917,2893.16216030698,2408.9975337976,2135.62900342368,"2014-12","24 _ 2014-12-02",2014-12-02 09:08:00,12,9.13333333333333,-81.82833333,24.53666667,"Inshore","LK",11,"Normal"
"WS14335_4","FLK",2014,"WaltonSmith","Biscayne",25.3336,-80.2231,"EK_IN","12/01/2014","12/01/2014","12:10:00 PM","5:10:00 PM",2,2190.35,2457.78,8.013,465.96,3.05,35.63,NA,35.599,21.3,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-01,"01","Fall","Dry","December",35.63,2437.85181719917,2893.16216030698,2457.42763527464,2202.77693407223,"2014-12","EK_IN _ 2014-12-01",2014-12-01 12:10:00,12,12.1666666666667,-80.227501,25.336306,"Inshore","Biscayne",2,"Normal"
"WS14335_45","FLK",2014,"WaltonSmith","UK",25.0487,-80.2882,"6.5","12/04/2014","12/05/2014","8:13:00 PM","1:13:00 AM",2,2031.21,2381.66,8.088,359.65,3.92,36.14,NA,36.142,25.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-04,"04","Fall","Dry","December",36.14,2437.85181719917,2893.16216030698,2383.43251443296,2058.39941512867,"2014-12","6.5 _ 2014-12-04",2014-12-04 20:13:00,12,20.2166666666667,-80.28766667,25.04833333,"Oceanic","UK",3,"Normal"
"WS14335_46","FLK",2014,"WaltonSmith","UK",25.0657,-80.3148,"6","12/04/2014","12/05/2014","8:28:00 PM","1:28:00 AM",2,2044.42,2391.43,8.096,354.98,3.89,35.86,NA,35.872,25,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-04,"04","Fall","Dry","December",35.86,2437.85181719917,2893.16216030698,2392.54329511409,2064.7746641903,"2014-12","6 _ 2014-12-04",2014-12-04 20:28:00,12,20.4666666666667,-80.315,25.065,"Offshore","UK",3,"Normal"
"WS14335_47","FLK",2014,"WaltonSmith","UK",25.0784,-80.3336,"5.5","12/04/2014","12/05/2014","8:38:00 PM","1:38:00 AM",2,2070.96,2399.71,8.07,383.29,3.68,36.12,NA,36.096,24.5,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-04,"04","Fall","Dry","December",36.12,2437.85181719917,2893.16216030698,2400.89269200618,2096.45464062967,"2014-12","5.5 _ 2014-12-04",2014-12-04 20:38:00,12,20.6333333333333,-80.33416667,25.07966667,"Mid channel","UK",3,"Normal"
"WS14335_48","FLK",2014,"WaltonSmith","Biscayne",25.2934,-80.1625,"EK_OFF","12/04/2014","12/05/2014","11:03:00 PM","4:03:00 AM",2,2044.19,2383.3,8.083,367.31,3.8,35.94,NA,35.939,25.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-04,"04","Fall","Dry","December",35.94,2437.85181719917,2893.16216030698,2384.72678653776,2066.39461409818,"2014-12","EK_OFF _ 2014-12-04",2014-12-04 23:03:00,12,23.05,-80.162604,25.294251,"Offshore","Biscayne",2,"Normal"
"WS14335_5","FLK",2014,"WaltonSmith","Biscayne",25.3164,-80.1949,"EK_MID","12/01/2014","12/01/2014","12:21:00 PM","5:21:00 PM",2,2051.12,2380.8,8.071,379.02,3.68,36.17,NA,36.192,24.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-01,"01","Fall","Dry","December",36.17,2437.85181719917,2893.16216030698,2382.64546934263,2078.35774751339,"2014-12","EK_MID _ 2014-12-01",2014-12-01 12:21:00,12,12.35,-80.1946,25.314483,"Mid channel","Biscayne",2,"Normal"
"WS14335_6","FLK",2014,"WaltonSmith","UK",25.1087,-80.3826,"4","12/01/2014","12/01/2014","2:18:00 PM","7:18:00 PM",2,2347.65,2609.4,7.981,539.09,3.05,36.19,NA,35.094,21,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-01,"01","Fall","Dry","December",36.19,2437.85181719917,2893.16216030698,2603.75915066226,2365.58753718611,"2014-12","4 _ 2014-12-01",2014-12-01 14:18:00,12,14.3,-80.38,25.10833333,"Inshore","UK",3,"Normal"
"WS14335_7","FLK",2014,"WaltonSmith","UK",25.0906,-80.3591,"5","12/01/2014","12/01/2014","2:36:00 PM","7:36:00 PM",2,2107.09,2412.33,8.063,395.06,3.41,36.13,NA,36.1,22.3,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-01,"01","Fall","Dry","December",36.13,2437.85181719917,2893.16216030698,2413.12821902671,2131.67515198303,"2014-12","5 _ 2014-12-01",2014-12-01 14:36:00,12,14.6,-80.355,25.09333333,"Inshore","UK",3,"Normal"
"WS14335_8","FLK",2014,"WaltonSmith","UK",24.9356,-80.5717,"UK_IN","12/01/2014","12/01/2014","4:26:00 PM","9:26:00 PM",2,2325.966,2566.106,7.954,575.279,2.859,34.931,NA,34.85,21.6,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-01,"01","Fall","Dry","December",34.931,2437.85181719917,2893.16216030698,2566.35934340881,2324.84560450427,"2014-12","UK_IN _ 2014-12-01",2014-12-01 16:26:00,12,16.4333333333333,-80.569852,24.939806,"Inshore","UK",4,"Normal"
"WS14335_9","FLK",2014,"WaltonSmith","UK",24.9205,-80.5454,"UK_MID","12/01/2014","12/01/2014","4:40:00 PM","9:40:00 PM",2,2141.743,2422.679,8.025,441.819,3.161,36.177,NA,36.176,22,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2014-12-01,"01","Fall","Dry","December",36.177,2437.85181719917,2893.16216030698,2423.1726397668,2166.19003407362,"2014-12","UK_MID _ 2014-12-01",2014-12-01 16:40:00,12,16.6666666666667,-80.546176,24.920702,"Mid channel","UK",4,"Normal"
"WS15103_1","FLK",2015,"WaltonSmith","Biscayne",25.6398,-80.122,"1","04/13/2015","04/13/2015","8:45:00 AM","12:45:00 PM",2,1997.03,2361.44,8.092,350.24,4.04,36.69,NA,36.718,26.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.69,2437.85181719917,2893.16216030698,2364.95965034251,2038.30727857506,"2015-04","1 _ 2015-04-13",2015-04-13 08:45:00,4,8.75,-80.12666667,25.645,"Inshore","Biscayne",1,"Normal"
"WS15103_10","FLK",2015,"WaltonSmith","UK",25.0481,-80.2862,"6.5","04/13/2015","04/13/2015","2:51:00 PM","6:51:00 PM",2,2048.01,2383.09,8.054,395.38,3.76,36.45,NA,36.357,26.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.45,2437.85181719917,2893.16216030698,2385.26845363344,2081.63059348272,"2015-04","6.5 _ 2015-04-13",2015-04-13 14:51:00,4,14.85,-80.28766667,25.04833333,"Oceanic","UK",3,"Normal"
"WS15103_11","FLK",2015,"WaltonSmith","UK",25.005,-80.3789,"MR","04/13/2015","04/13/2015","3:40:00 PM","7:40:00 PM",2,2059.23,2384.23,8.039,413.55,3.65,36.45,NA,36.34,26.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.45,2437.85181719917,2893.16216030698,2386.3631038392,2092.40425603416,"2015-04","MR _ 2015-04-13",2015-04-13 15:40:00,4,15.6666666666667,-80.38,25.01,"Offshore","UK",3,"Normal"
"WS15103_12","FLK",2015,"WaltonSmith","UK",24.9206,-80.5473,"UK_MID","04/13/2015","04/13/2015","6:12:00 PM","10:12:00 PM",2,2038.384,2382.756,8.063,384.804,3.864,36.406,NA,36.383,26.6,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.406,2437.85181719917,2893.16216030698,2384.88380088398,2071.39553912519,"2015-04","UK_MID _ 2015-04-13",2015-04-13 18:12:00,4,18.2,-80.546176,24.920702,"Mid channel","UK",4,"Normal"
"WS15103_13","FLK",2015,"WaltonSmith","MK",24.7914,-80.7414,"8","04/13/2015","04/13/2015","8:07:00 PM","12:07:00 AM",2,2009.74,2393.64,8.109,337.64,4.28,36.59,NA,36.559,27.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.59,2437.85181719917,2893.16216030698,2395.56120222319,2048.12866452277,"2015-04","8 _ 2015-04-13",2015-04-13 20:07:00,4,20.1166666666667,-80.74166667,24.7925,"Mid channel","MK",6,"Normal"
"WS15103_14","FLK",2015,"WaltonSmith","MK",24.8206,-80.7538,"7","04/13/2015","04/13/2015","7:44:00 PM","11:44:00 PM",2,2002.7,2384.57,8.104,340.6,4.26,36.64,NA,36.629,27.4,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.64,2437.85181719917,2893.16216030698,2386.95488483097,2042.5569307561,"2015-04","7 _ 2015-04-13",2015-04-13 19:44:00,4,19.7333333333333,-80.75666667,24.82083333,"Inshore","MK",6,"Normal"
"WS15103_15","FLK",2015,"WaltonSmith","UK",24.94,-80.5703,"UK_IN","04/13/2015","04/13/2015","6:23:00 PM","10:23:00 PM",2,1874.887,2318.047,8.188,255.348,4.83,37.006,NA,36.967,28.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",37.006,2437.85181719917,2893.16216030698,2324.54131074154,1930.08507521958,"2015-04","UK_IN _ 2015-04-13",2015-04-13 18:23:00,4,18.3833333333333,-80.569852,24.939806,"Inshore","UK",4,"Normal"
"WS15103_16","FLK",2015,"WaltonSmith","UK",24.8982,-80.5303,"UK_OFF","04/13/2015","04/13/2015","6:03:00 PM","10:03:00 PM",2,2051.918,2383.958,8.05,400.685,3.723,36.51,NA,36.421,26.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.51,2437.85181719917,2893.16216030698,2386.18696915833,2086.71062344737,"2015-04","UK_OFF _ 2015-04-13",2015-04-13 18:03:00,4,18.05,-80.529497,24.898193,"Offshore","UK",4,"Normal"
"WS15103_17","FLK",2015,"WaltonSmith","MK",24.7624,-80.7242,"9","04/13/2015","04/13/2015","8:39:00 PM","12:39:00 AM",2,2025.36,2394.99,8.091,356.11,4.13,36.57,NA,36.463,27,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.57,2437.85181719917,2893.16216030698,2396.83011629759,2062.6159308636,"2015-04","9 _ 2015-04-13",2015-04-13 20:39:00,4,20.65,-80.72333333,24.76333333,"Offshore","MK",6,"Normal"
"WS15103_18","FLK",2015,"WaltonSmith","MK",24.7171,-80.6887,"9.5","04/13/2015","04/14/2015","9:12:00 PM","1:12:00 AM",2,2053.31,2380.14,8.042,409.2,3.68,36.38,NA,36.298,26.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.38,2437.85181719917,2893.16216030698,2382.32917833246,2085.16805335964,"2015-04","9.5 _ 2015-04-13",2015-04-13 21:12:00,4,21.2,-80.69,24.71666667,"Oceanic","MK",6,"Normal"
"WS15103_19","FLK",2015,"WaltonSmith","MK",24.783,-80.8633,"10","04/13/2015","04/14/2015","11:10:00 PM","3:10:00 AM",2,1979.67,2373.72,8.122,320.7,4.36,36.81,NA,36.723,27.3,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.81,2437.85181719917,2893.16216030698,2376.87345257078,2024.58770742069,"2015-04","10 _ 2015-04-13",2015-04-13 23:10:00,4,23.1666666666667,-80.86,24.78833333,"Inshore","MK",7,"Normal"
"WS15103_2","FLK",2015,"WaltonSmith","Biscayne",25.6434,-80.0997,"2","04/13/2015","04/13/2015","8:58:00 AM","12:58:00 PM",2,2059.17,2384.2,8.031,422.78,3.67,36.42,NA,36.388,26.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.42,2437.85181719917,2893.16216030698,2386.29186107696,2091.68699252158,"2015-04","2 _ 2015-04-13",2015-04-13 08:58:00,4,8.96666666666667,-80.105,25.64166667,"Mid channel","Biscayne",1,"Normal"
"WS15103_20","FLK",2015,"WaltonSmith","MK",24.7533,-80.8459,"11","04/13/2015","04/14/2015","11:36:00 PM","3:36:00 AM",2,1986.92,2367.72,8.108,333.86,4.22,36.8,NA,36.761,27.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.8,2437.85181719917,2893.16216030698,2371.15036062387,2031.24706218893,"2015-04","11 _ 2015-04-13",2015-04-13 23:36:00,4,23.6,-80.84666667,24.75333333,"Mid channel","MK",7,"Normal"
"WS15103_21","FLK",2015,"WaltonSmith","MK",24.7115,-80.8301,"12","04/14/2015","04/14/2015","12:06:00 AM","4:06:00 AM",2,2051.86,2380.29,8.049,401.26,3.69,36.38,NA,36.331,25.9,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.38,2437.85181719917,2893.16216030698,2382.47348839293,2083.7730561084,"2015-04","12 _ 2015-04-14",2015-04-14 00:06:00,4,0.1,-80.83166667,24.71333333,"Offshore","MK",7,"Normal"
"WS15103_22","FLK",2015,"WaltonSmith","MK",24.7016,-81.0304,"13","04/14/2015","04/14/2015","1:54:00 AM","5:54:00 AM",2,1918.49,2315.39,8.131,303.62,4.34,37.01,NA,37.028,27.5,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",37.01,2437.85181719917,2893.16216030698,2322.0408579457,1971.42410003288,"2015-04","13 _ 2015-04-14",2015-04-14 01:54:00,4,1.9,-81.03,24.70166667,"Inshore","MK",8,"Normal"
"WS15103_23","FLK",2015,"WaltonSmith","MK",24.6753,-81.0235,"14","04/14/2015","04/14/2015","2:09:00 AM","6:09:00 AM",2,2049.93,2382.65,8.052,398.73,3.74,36.4,NA,36.376,26.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.4,2437.85181719917,2893.16216030698,2384.77314681535,2082.36200616565,"2015-04","14 _ 2015-04-14",2015-04-14 02:09:00,4,2.15,-81.02333333,24.675,"Mid channel","MK",8,"Normal"
"WS15103_24","FLK",2015,"WaltonSmith","MK",24.6436,-81.016,"15","04/14/2015","04/14/2015","2:27:00 AM","6:27:00 AM",2,2059.05,2390.16,8.051,400.81,3.72,36.46,NA,36.411,25.9,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.46,2437.85181719917,2893.16216030698,2392.06976558175,2092.45109034691,"2015-04","15 _ 2015-04-14",2015-04-14 02:27:00,4,2.45,-81.01666667,24.64333333,"Offshore","MK",8,"Normal"
"WS15103_25","FLK",2015,"WaltonSmith","MK",24.5918,-80.9919,"15.5","04/14/2015","04/14/2015","2:59:00 AM","6:59:00 AM",2,2064.44,2386.78,8.035,418.6,3.62,36.51,NA,36.373,26,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.51,2437.85181719917,2893.16216030698,2388.89225538129,2098.71473191081,"2015-04","15.5 _ 2015-04-14",2015-04-14 02:59:00,4,2.98333333333333,-80.99166667,24.59166667,"Oceanic","MK",8,"Normal"
"WS15103_26","FLK",2015,"WaltonSmith","LK",24.6763,-81.2064,"16","04/14/2015","04/14/2015","5:15:00 AM","9:15:00 AM",2,1899.49,2276.48,8.109,317.77,4.1,37.14,NA,37.001,27.4,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",37.14,2437.85181719917,2893.16216030698,2285.77821456129,1956.74520794445,"2015-04","16 _ 2015-04-14",2015-04-14 05:15:00,4,5.25,-81.205,24.675,"Inshore","LK",9,"Normal"
"WS15103_27","FLK",2015,"WaltonSmith","LK",24.6386,-81.1943,"17","04/14/2015","04/14/2015","5:51:00 AM","9:51:00 AM",2,2048.37,2377.31,8.043,406.85,3.69,36.48,NA,36.483,26.3,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.48,2437.85181719917,2893.16216030698,2379.76619214514,2082.64336615281,"2015-04","17 _ 2015-04-14",2015-04-14 05:51:00,4,5.85,-81.19333333,24.635,"Mid channel","LK",9,"Normal"
"WS15103_28","FLK",2015,"WaltonSmith","LK",24.6005,-81.185,"18","04/14/2015","04/14/2015","6:18:00 AM","10:18:00 AM",2,2067.12,2383.65,8.03,424.29,3.56,36.44,NA,36.388,25.8,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.44,2437.85181719917,2893.16216030698,2385.79189398372,2099.7627198365,"2015-04","18 _ 2015-04-14",2015-04-14 06:18:00,4,6.3,-81.18333333,24.59833333,"Offshore","LK",9,"Normal"
"WS15103_29","FLK",2015,"WaltonSmith","LK",24.5928,-81.421,"19","04/14/2015","04/14/2015","8:58:00 AM","12:58:00 PM",2,1932.06,2294.44,8.097,333.72,3.97,36.91,NA,36.602,26.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.91,2437.85181719917,2893.16216030698,2301.86120213629,1981.79462818169,"2015-04","19 _ 2015-04-14",2015-04-14 08:58:00,4,8.96666666666667,-81.42166667,24.61,"Inshore","LK",10,"Normal"
"WS15103_3","FLK",2015,"WaltonSmith","Biscayne",25.6453,-80.0853,"3","04/13/2015","04/13/2015","9:16:00 AM","1:16:00 PM",2,2052.14,2381.27,8.047,403.27,3.69,36.51,NA,36.306,26,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.51,2437.85181719917,2893.16216030698,2383.6101408921,2086.92344185329,"2015-04","3 _ 2015-04-13",2015-04-13 09:16:00,4,9.26666666666667,-80.08333333,25.645,"Offshore","Biscayne",1,"Normal"
"WS15103_30","FLK",2015,"WaltonSmith","LK",24.5731,-81.4187,"20","04/14/2015","04/14/2015","9:01:00 AM","1:01:00 PM",2,2021.88,2365.21,8.059,385.33,3.83,36.63,NA,36.592,26.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.63,2437.85181719917,2893.16216030698,2368.44249145604,2060.65122362272,"2015-04","20 _ 2015-04-14",2015-04-14 09:01:00,4,9.01666666666667,-81.41833333,24.575,"Mid channel","LK",10,"Normal"
"WS15103_31","FLK",2015,"WaltonSmith","LK",24.5372,-81.4183,"21LK","04/14/2015","04/14/2015","9:20:00 AM","1:20:00 PM",2,2066.95,2384.67,8.031,423.13,3.57,36.5,NA,36.383,25.8,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.5,2437.85181719917,2893.16216030698,2386.85555413147,2100.90392439618,"2015-04","21LK _ 2015-04-14",2015-04-14 09:20:00,4,9.33333333333333,-81.42,24.54,"Offshore","LK",10,"Normal"
"WS15103_32","FLK",2015,"WaltonSmith","LK",24.4832,-81.3903,"21.5","04/14/2015","04/14/2015","11:38:00 AM","3:38:00 PM",2,2067.21,2383.34,8.031,422.73,3.55,36.48,NA,36.402,25.6,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.48,2437.85181719917,2893.16216030698,2385.55155398725,2100.71902404754,"2015-04","21.5 _ 2015-04-14",2015-04-14 11:38:00,4,11.6333333333333,-81.39166667,24.48333333,"Oceanic","LK",10,"Normal"
"WS15103_33","FLK",2015,"WaltonSmith","LK",24.4759,-81.7167,"WS","04/14/2015","04/14/2015","1:50:00 PM","5:50:00 PM",2,2060.56,2381.94,8.034,419.13,3.61,36.5,NA,36.376,26.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.5,2437.85181719917,2893.16216030698,2384.23774591229,2094.7765271359,"2015-04","WS _ 2015-04-14",2015-04-14 13:50:00,4,13.8333333333333,-81.717,24.478,"Offshore","LK",11,"Normal"
"WS15103_34","FLK",2015,"WaltonSmith","LK",24.3966,-81.8301,"22.5","04/14/2015","04/14/2015","3:05:00 PM","7:05:00 PM",2,2075.58,2389.2,8.017,439.8,3.53,36.62,NA,36.48,26.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.62,2437.85181719917,2893.16216030698,2391.35226498806,2111.74829873559,"2015-04","22.5 _ 2015-04-14",2015-04-14 15:05:00,4,15.0833333333333,-81.82833333,24.39666667,"Oceanic","LK",11,"Normal"
"WS15103_35","FLK",2015,"WaltonSmith","LK",24.4551,-81.8284,"22","04/14/2015","04/14/2015","3:26:00 PM","7:26:00 PM",2,2065.71,2385.49,8.028,426.57,3.6,36.5,NA,36.736,26.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.5,2437.85181719917,2893.16216030698,2387.64185550134,2099.71488330029,"2015-04","22 _ 2015-04-14",2015-04-14 15:26:00,4,15.4333333333333,-81.82833333,24.455,"Offshore","LK",11,"Normal"
"WS15103_36","FLK",2015,"WaltonSmith","LK",24.4888,-81.8286,"23","04/14/2015","04/14/2015","3:38:00 PM","7:38:00 PM",2,2060.24,2382.28,8.025,429.48,3.63,36.51,NA,36.465,26.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",36.51,2437.85181719917,2893.16216030698,2384.57836877488,2094.68843774482,"2015-04","23 _ 2015-04-14",2015-04-14 15:38:00,4,15.6333333333333,-81.82833333,24.48666667,"Mid channel","LK",11,"Normal"
"WS15103_37","FLK",2015,"WaltonSmith","LK",24.5325,-81.8119,"24","04/14/2015","04/14/2015","3:54:00 PM","7:54:00 PM",2,1889.52,2242.17,8.069,351.23,3.85,37.08,NA,36.982,28,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-14,"14","Spring","Dry","April",37.08,2437.85181719917,2893.16216030698,2253.14675781484,1945.81923660837,"2015-04","24 _ 2015-04-14",2015-04-14 15:54:00,4,15.9,-81.82833333,24.53666667,"Inshore","LK",11,"Normal"
"WS15103_4","FLK",2015,"WaltonSmith","Biscayne",25.3335,-80.2242,"EK_IN","04/13/2015","04/13/2015","12:19:00 PM","4:19:00 PM",2,1868.6,2286.92,8.163,270.81,4.52,37.33,NA,37.29,27.5,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",37.33,2437.85181719917,2893.16216030698,2296.34060364517,1932.5493660197,"2015-04","EK_IN _ 2015-04-13",2015-04-13 12:19:00,4,12.3166666666667,-80.227501,25.336306,"Inshore","Biscayne",2,"Normal"
