CTDID-mysql,Dttm-mysql,Site-mysql,CTDID,Region,Year,Mission,Location,Latitude,Longitude,collected_date,UTCDate,collected_time,UTCTime,Sample_Depth_m,DIC_umol_kg,TA_umol_kg,pH_measured,pH_calculated,pCO2_uatm,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID,Survey_design,Sample_frequency
WS19210_14,2019-07-29 23:23:00,7,0,0,0,0,0,-0.000876,0.003673333333,0,0,20:00:00,0:00:00,0,0.0000001203500233,0.000000107210326,0,0.00001333586944,-0.01695788867,0.0001027639275,-0.000000002273196742,0,1,0,0,0,0,0,0
WS19210_15,2019-07-29 23:52:00,8,0,0,0,0,0,0.004747666667,-0.002195,0,0,20:00:00,0:00:00,0,0.00000007679000191,-0.00000002741035132,0,0.001903955691,-2.663264365,-0.003265432598,0.000000003931297954,0,1,-0.1279,0,0,0,0,0
WS19210_16,2019-07-30 00:06:00,9,0,0,0,0,0,-0.0008096666667,-0.000577,-1,0,20:00:00,0:00:00,0,-0.0000004391799848,-0.0000004705998435,0,0.00438567715,-5.866045425,-0.007522754899,0.000000002618200767,0,1,-0.295,0,0,0,0,0
WS19210_17,2019-07-30 00:47:00,9.5,0,0,0,0,0,0.00261,0.001889333333,-1,0,20:00:00,0:00:00,0,-0.0000001171001713,0.000000092009941,0,-0.00000156284022,0.002906178567,0.0001235857507,0.000000001178499076,0,1,0.001,0,0,0,0,0
WS19210_18,2019-07-30 02:22:00,12,0,0,0,0,0,0.000011,0.003173666667,-1,0,20:00:00,0:00:00,0,0.00000009396012501,0.00000001917987902,0,0.00001351704044,-0.0177232455,0.0001001233234,0.000000001668198024,0,1,0,0,0,0,0,0
WS19210_19,2019-07-30 02:57:00,11,0,0,0,0,0,-0.000197,-0.0006476666667,-1,0,20:00:00,0:00:00,0,-0.0000002383098945,-0.000000002050001058,0,-0.0006275456572,0.8441667624,0.001266847456,-0.000000001364803381,0,1,0.0433,0,0,0,0,0
WS19210_20,2019-07-30 03:12:00,10,0,0,0,0,0,0.008293,0.005455,-1,0,20:00:00,0:00:00,0,-0.0000000002401066013,0.000000133300091,0,-0.000224642869,0.2865959646,0.0005378315674,-0.000000001767702429,0,1,0.016,0,0,0,0,0
WS19210_21,2019-07-30 04:33:00,13,0,0,0,0,0,0.001406,0.001515,0,0,20:00:00,0:00:00,0,0.0000002715100891,0.0000003883701538,0,0.000482466082,-0.6947322359,-0.0007140167376,0.000000001918294856,0,1,-0.0317,0,0,0,0,0
WS19210_22,2019-07-30 04:43:00,14,0,0,0,0,0,-0.001433,0.001604,0,0,20:00:00,0:00:00,0,0.0000004709600034,-0.0000001745697773,0,0.001154003658,-1.605792779,-0.001918693928,-0.000000002135301713,0,1,-0.07715,0,0,0,0,0
WS19210_23,2019-07-30 04:56:00,15,0,0,0,0,0,-0.003379,0.000468,0,0,20:00:00,0:00:00,0,0.00000004381035978,0.0000002553897502,0,0.003049258288,-4.165660431,-0.005287690237,-0.000000004327993963,0,1,-0.2051,0,0,0,0,0
WS19210_24,2019-07-30 05:19:00,15.5,0,0,0,0,0,-0.076164,-0.003613,0,0,20:00:00,0:00:00,0,0.0000001902999429,-0.00000004255980457,0,-0.000779436856,1.058045049,0.001504726041,0.000000003103195922,0,1,0.0535,0,0,0,0,0
WS19210_25,2019-07-30 06:43:00,18,0,0,0,0,0,-0.002247,0.001142,0,0,20:00:00,0:00:00,0,0.0000004279700079,-0.0000002217902875,0,-0.0136055514,22.42099709,0.02238149154,-0.000000004913403018,0,1,0.932,0,0,0,0,0
WS19210_26,2019-07-30 07:12:00,17,0,0,0,0,0,-0.002016,0.000548,0,0,20:00:00,0:00:00,0,-0.0000001809401056,-0.0000003926402314,0,-0.004254028631,5.692281698,0.00756837298,-0.000000002871104243,0,1,0.2893,0,0,0,0,0
WS19210_27,2019-07-30 07:30:00,16,0,0,0,0,0,0.00131,0.000831,0,0,20:00:00,0:00:00,0,-0.0000003576499239,-0.0000001154999154,0,0.0001774884237,-0.223289643,-0.0001848592111,-0.000000004266105691,0,1,-0.011,0,0,0,0,0
WS19210_28,2019-07-30 09:04:00,19,0,0,0,0,0,0.000314,0.003831,0,0,20:00:00,0:00:00,0,-0.0000001848900411,-0.0000001715798135,0,0.0003556936617,-0.5199137973,-0.0004735306711,-0.0000000001774012048,0,1,-0.0231,0,0,0,0,0
WS19210_29,2019-07-30 09:19:00,20,0,0,0,0,0,-0.000048,-0.000491,0,0,20:00:00,0:00:00,0,-0.0000003091899998,-0.0000004539797374,0,-0.0004285249388,0.5896985517,0.0008875775604,0.000000000331098704,0,1,0.0299,0,0,0,0,0
WS19210_30,2019-07-30 09:39:00,21LK,0,0,0,0,0,0.00212,-0.003217,0,0,20:00:00,0:00:00,0,-0.0000001685802999,0.0000004930798241,0,0.0000128492663,-0.0165763534,0.00009530742577,-0.000000002839598778,0,1,0,0,0,0,0,0
WS19210_31,2019-07-30 10:35:00,21.5,0,0,0,0,0,-0.005297,-0.001424,0,0,20:00:00,0:00:00,0,-0.0000002805900294,-0.0000004212697604,0,-0.001241396641,1.679814858,0.002299628455,-0.000000004262503239,0,1,0.0846,0,0,0,0,0
WS19210_32,2019-07-30 13:15:00,WS,0,0,0,0,0,-0.001105,-0.002088,0,0,20:00:00,0:00:00,0,0.00000007604012353,0.0000004284697752,0,0.00001264224105,-0.01625871027,0.00009363518111,0.0000000004202007631,0,1,0,0,0,0,0,0
WS19210_33,2019-07-30 14:36:00,22.5,0,0,0,0,0,-0.000996,-0.001707,0,0,20:00:00,0:00:00,0,0.0000004083499334,-0.000000344,0,0.00003230082343,-0.04312602065,0.00006352129591,-0.0000000004798010877,0,1,-0.0013,0,0,0,0,0
WS19210_34,2019-07-30 14:59:00,22,0,0,0,0,0,0.003749,-0.000745,0,0,20:00:00,0:00:00,0,-0.00000004727007763,0.00000007851031114,0,-0.00006824489444,0.09390172994,0.0002416315384,0.000000003577198981,0,1,0.0055,0,0,0,0,0
WS19210_35,2019-07-30 15:14:00,23,0,0,0,0,0,0.001693,-0.000399,0,0,20:00:00,0:00:00,0,0.0000004754601832,0.0000003578002179,0,-0.004243940586,5.825388389,0.007751844453,0.000000001898101232,0,1,0.2877,0,0,0,0,0
WS19210_36,2019-07-30 15:37:00,24,0,0,0,0,0,-0.001476,0.000296,0,0,20:00:00,0:00:00,0,-0.0000003939699127,0.00000002978003977,0,0.0009664437736,-1.442718381,-0.001522632322,0.000000001149203399,0,1,-0.0646,0,0,0,0,0
WS19266_1,2019-09-23 12:30:00,1,0,0,0,0,0,0.001170333333,-0.006562333333,0,0,20:00:00,0:00:00,0,0.0000004907901712,0.0000003587101673,0,0.002842236152,-3.978697827,-0.004261398084,-0.000000002817202471,0,1,-0.1906,0,0,0,0,0
WS19266_2,2019-09-23 12:43:00,2,0,0,0,0,0,0.002183666667,0.000945,0,0,20:00:00,0:00:00,0,-0.0000002825399861,-0.0000003502300387,0,0.00001237394085,-0.01620196818,0.00008860251656,-0.000000001504801617,0,1,0,0,0,0,0,0
WS19266_3,2019-09-23 13:21:00,3,0,0,0,0,0,0.000046,-0.001389,0,0,20:00:00,0:00:00,0,-0.000000337700385,0.0000002417400538,0,-0.0003544505463,0.4709328913,0.0007109633404,0.0000000004327986858,0,1,0.02465,0,0,0,0,0
WS19266_4,2019-09-23 15:45:00,EK_IN,1,0,0,0,0,-0.000693,-0.001448,0,0,20:00:00,0:00:00,0,0.0000002976598807,0.0000002653700903,0,-0.01017860027,19.52813811,0.01400246238,0.00000000316700266,0,1,0.6997,0,0,0,0,0
WS19266_5,2019-09-23 16:01:00,EK_MID,1,0,0,0,0,-0.000367,-0.00012,0,0,20:00:00,0:00:00,0,0.00000004996991265,-0.000000177019956,0,0.08020497392,-118.4007098,-0.1076481521,0.000000003830599837,0,1,-5.3984,0,0,0,0,0
WS19266_6,2019-09-23 16:15:00,EK_OFF,1,0,0,0,0,0.00085233,0.002573,0,0,20:00:00,0:00:00,0,0.0000002878000487,0.0000002204001248,0,-0.004037903989,5.266852405,0.007061256427,0.000000001875605449,0,1,0.2723,0,0,0,0,0
WS19266_7,2019-09-23 18:09:00,6.5,1,0,0,0,0,-0.003189666667,-0.0001386666667,0,0,20:00:00,0:00:00,0,0.000000317910235,0.0000002220799615,0,0.00146842338,-1.937926747,-0.002417707594,0.0000000006540048503,0,1,-0.098,0,0,0,0,0
WS19266_8,2019-09-23 18:22:00,6,1,0,0,0,0,0.002507,-0.00294,0,0,20:00:00,0:00:00,0,-0.0000002566998774,0.000000259639819,0,0.04162727004,-53.2953537,-0.06770730167,0.000000003554603722,0,1,-2.7923,0,0,0,0,0
WS19266_9,2019-09-23 18:31:00,5.5,0,0,0,0,0,0.001736,-0.001158,0,0,20:00:00,0:00:00,0,0.0000002630599738,-0.00000008589995559,0,0.00002059009067,-0.03080960142,0.00008697861171,-0.000000001122394622,0,1,-0.0004,0,0,0,0,0
WS19266_10,2019-09-23 19:15:00,MR,0,0,0,0,0,0.002034,0.005631,0,0,20:00:00,0:00:00,0,-0.0000002058200153,-0.0000002171800588,0,0.001200018749,-1.62487515,-0.001901272175,-0.00000000230990338,0,1,-0.08,0,0,0,0,0
WS19266_11,2019-09-23 21:21:00,UK_OFF,0,0,0,0,0,-0.006177,0.008653,0,0,20:00:00,0:00:00,0,0.000000005500169209,-0.0000003839900273,0,0.0002141073436,-0.280387267,-0.0002580796419,0.0000000004866009817,0,1,-0.0136,0,0,0,0,0
WS19266_12,2019-09-23 21:29:00,UK_MID,0,0,0,0,0,-0.000991,0.000486,0,0,20:00:00,0:00:00,0,-0.0000003777900019,-0.00000007900007404,0,0.0006521069184,-1.165025423,-0.0008077509854,-0.0000000005672973202,0,1,-0.0434,0,0,0,0,0
WS19266_13,2019-09-23 21:37:00,UK_IN,0,0,0,0,0,0.002644,-0.004812,0,0,20:00:00,0:00:00,0,-0.0000004120802259,0.0000002386500455,0,0.00007616792846,-0.1369327679,0.00002217914722,0.00000000316700266,0,1,-0.004,0,0,0,0,0
WS19266_14,2019-09-23 23:16:00,7,0,0,0,0,0,0.000171,0.003231333333,0,0,18:00:00,22:00:00,0,0.000000180709776,0.0000002382303137,0,0.04737653333,-73.4751385,-0.06505109703,0.000000001849699061,0,1,-3.201,0,0,0,0,0
WS19266_15,2019-09-23 23:41:00,8,0,0,0,0,0,0.0008686666667,0.000473,0,0,20:00:00,0:00:00,0,0.00000008834012988,0.0000003913301043,0,0.00001737005735,-0.02154795777,0.00007679764464,-0.000000002162899193,0,1,-0.0004,0,0,0,0,0
WS19266_16,2019-09-23 23:59:00,9,0,0,0,0,0,-0.0001456666667,-0.000481,0,0,20:00:00,0:00:00,0,0.0000002211600076,0.0000001144499038,0,0.0005608539883,-0.7177222005,-0.000853837102,-0.000000001479399714,0,1,-0.0369,0,0,0,0,0
WS19266_17,2019-09-24 01:06:00,9.5,0,0,0,0,0,0.00112,0.002499333333,-1,0,20:00:00,0:00:00,0,0.0000002385199878,0.0000003551399459,0,0.00001214193523,-0.01564118879,0.00009109429872,0.000000003949004679,0,1,0,0,0,0,0,0
WS19266_18,2019-09-24 02:33:00,12,0,0,0,0,0,0.00113,0.004981666667,-1,0,20:00:00,0:00:00,0,0.00000003172999641,-0.0000003399600246,0,0.0000190122104,-0.02395449173,0.0000744248448,0.000000003191097164,0,1,-0.0005,0,0,0,0,0
WS19266_19,2019-09-24 03:31:00,11,0,0,0,0,0,0.004515,0.0002163333333,-1,0,20:00:00,0:00:00,0,-0.00000004633011486,-0.0000003710101737,0,0.0009082809525,-1.208383706,-0.00140289871,-0.000000001839595143,0,1,-0.0603,0,0,0,0,0
WS19266_20,2019-09-24 03:52:00,10,0,0,0,0,0,0.008915,0.00726,-1,0,20:00:00,0:00:00,0,-0.0000001840098776,0.0000002551200851,0,0.0000084857427,-0.01034466311,0.00008919334053,0.000000002386201459,0,1,0.0002,0,0,0,0,0
WS19266_21,2019-09-24 05:16:00,13,0,0,0,0,0,-0.000261,-0.001546,0,0,20:00:00,0:00:00,0,0.0000004012099453,-0.00000002503020369,0,0.0002975634661,-0.4442271724,-0.0003431593468,0.000000003226105605,0,1,-0.0192,0,0,0,0,0
WS19266_22,2019-09-24 05:27:00,14,0,0,0,0,0,-0.00215,0.001431,0,0,20:00:00,0:00:00,0,-0.0000001717903615,-0.000000330309831,0,-0.001810170839,2.317569414,0.003148511671,-0.000000002135301713,0,1,0.1223,0,0,0,0,0
WS19266_23,2019-09-24 05:43:00,15,0,0,0,0,0,-0.002996,0.000217,0,0,20:00:00,0:00:00,0,-0.0000001396301741,0.0000004223002179,0,0.000174253117,-0.2392732084,-0.000176166866,0.000000004048999358,0,1,-0.0109,0,0,0,0,0
WS19266_24,2019-09-24 06:07:00,15.5,0,0,0,0,0,-0.077423,-0.004705,0,0,20:00:00,0:00:00,0,0.00000005181027518,0.0000004644102773,0,0.00001498050853,-0.01908696109,0.00008585494775,0.000000001269498284,0,1,-0.0002,0,0,0,0,0
WS19266_25,2019-09-24 07:32:00,18,0,0,0,0,0,0.000183,0.001429,0,0,20:00:00,0:00:00,0,0.0000002882297849,0.0000003698701221,0,0.00001162058246,-0.01446564537,0.00008735020144,-0.0000000009560068293,0,1,0,0,0,0,0,0
WS19266_26,2019-09-24 07:59:00,17,0,0,0,0,0,-0.003148,0.000886,0,0,20:00:00,0:00:00,0,0.0000001177099875,-0.0000002116798896,0,-0.001560556822,2.047123004,0.002724852065,0.000000002613404604,0,1,0.1057,0,0,0,0,0
WS19266_27,2019-09-24 08:22:00,16,0,0,0,0,0,0.000373,0.001055,0,0,20:00:00,0:00:00,0,0.0000001800699465,0.0000001970497578,0,0.00001202144198,-0.01545931433,0.00008528824596,-0.000000004073399396,0,1,0,0,0,0,0,0
WS19266_28,2019-09-24 09:55:00,19,0,0,0,0,0,-0.00106,-0.000378,0,0,20:00:00,0:00:00,0,-0.00000004889034244,-0.0000002411502464,0,0.0007422233887,-1.119587252,-0.0009932245235,0.000000002563602663,0,1,-0.0493,0,0,0,0,0
WS19266_29,2019-09-24 10:11:00,20,0,0,0,0,0,0.001215,-0.000297,0,0,20:00:00,0:00:00,0,0.0000003930799721,-0.00000006391974239,0,-0.00146580146,2.022669569,0.002465077398,0.000000002734203974,0,1,0.0996,0,0,0,0,0
WS19266_30,2019-09-24 10:33:00,21LK,0,0,0,0,0,0.001991,-0.001312,0,0,20:00:00,0:00:00,0,-0.0000003355698937,-0.0000003964696589,0,0.00001241933261,-0.01610997475,0.0000902398487,0.000000004585693603,0,1,0,0,0,0,0,0
WS19266_31,2019-09-24 11:23:00,21.5,0,0,0,0,0,-0.001763,-0.000164,0,0,20:00:00,0:00:00,0,-0.0000003770696821,-0.0000003975301297,0,-0.0008385846598,1.125607337,0.001535005766,0.0000000001170974429,0,1,0.0573,0,0,0,0,0
WS19266_32,2019-09-24 13:40:00,WS,1,0,0,0,0,-0.001894,-0.001232,0,0,21:25:00,1:25:00,0,-0.0000002138799573,-0.0000003637996997,0,-0.01873670994,26.66333199,0.03097826474,-0.000000004979995083,0,1,1.266,0,0,0,0,0
WS19266_33,2019-09-24 15:05:00,22.5,1,0,0,0,0,0.00161,-0.002412,0,0,18:35:00,22:35:00,0,-0.000000336840003,0.00000008030974641,0,0.01878342003,-24.48774153,-0.03150767407,-0.0000000007321006024,0,1,-1.262,0,0,0,0,0
WS19266_34,2019-09-24 15:31:00,22,0,0,0,0,0,-0.001768,-0.001337,0,0,20:00:00,0:00:00,0,0.000000451930191,0.0000003022501005,0,-0.000008439776989,0.01216173806,0.0001261794058,-0.000000002860296888,0,1,0.0014,0,0,0,0,0
WS19266_35,2019-09-24 15:46:00,23,0,0,0,0,0,-0.000945,-0.000067,0,0,20:00:00,0:00:00,0,0.0000003486002242,-0.0000002126998879,0,0.00001487726477,-0.0189933548,0.00008356691547,0.0000000001177014042,0,1,-0.0002,0,0,0,0,0
WS19266_36,2019-09-24 16:07:00,24,0,0,0,0,0,0.001487,0.0004,0,0,20:00:00,0:00:00,0,-0.00000003171999197,0.0000002761998985,0,-0.0001245966547,0.1463223437,0.0003063634946,0.0000000008327987189,0,1,0.009,0,0,0,0,0
WS19322_1,2019-11-18 14:03:00,1,0,0,0,0,0,0.0005773333333,-0.001510333333,0,0,19:00:00,0:00:00,0,0.0000004568901204,0.0000004580701898,0,0.001050477641,-1.578534837,-0.00128183971,-0.000000002957804668,0,1,-0.06995,0,0,0,0,0
WS19322_2,2019-11-18 14:15:00,2,0,0,0,0,0,0.001473666667,-0.000189,0,0,19:00:00,0:00:00,0,-0.0000002706797204,0.0000003560799087,0,0.00001225225102,-0.01624492359,0.00008268560357,0.000000002817401423,0,1,0,0,0,0,0,0
WS19322_3,2019-11-18 14:52:00,3,0,0,0,0,0,0.002539,0.002899,0,0,19:00:00,0:00:00,0,0.0000002943802428,-0.0000000999398253,0,-0.00009005936866,0.1264469782,0.0002444279845,-0.000000001299298447,0,1,0.0069,0,0,0,0,0
WS19322_4,2019-11-18 17:19:00,EK_OFF,0,0,0,0,0,0.00189533,0.000431,0,0,19:00:00,0:00:00,0,0.00000003105969881,0.0000004781400094,0,-0.00001327584289,0.01888980348,0.0001242075899,-0.00000000345879414,0,1,0.0017,0,0,0,0,0
WS19322_5,2019-11-18 17:34:00,EK_MID,0,0,0,0,0,0.001956,-0.00003799999999,0,0,19:00:00,0:00:00,0,-0.0000002797200978,-0.0000004703097147,0,0.0002262982446,-0.3213234803,-0.0002339291605,0.0000000009334044648,0,1,-0.0144,0,0,0,0,0
WS19322_6,2019-11-18 17:50:00,EK_IN,0,0,0,0,0,-0.000336,0.000224,0,0,19:00:00,0:00:00,0,-0.00000005102992873,0.0000000684499355,0,-0.002467039335,3.237364375,0.003278393432,-0.000000004285496402,0,1,0.1655,0,0,0,0,0
WS19322_7,2019-11-18 19:39:00,4,0,0,0,0,0,0.001157666667,-0.0008713333333,0,0,19:00:00,0:00:00,0,-0.0000003124500836,-0.0000004088196874,0,0.00005620772865,-0.09349331607,0.00002965574038,0.000000003339700072,0,1,-0.00285,0,0,0,0,0
WS19322_8,2019-11-18 19:50:00,5,0,0,0,0,0,-0.001549,0.001424,0,0,19:00:00,0:00:00,0,0.00000008030019671,-0.00000004542016541,0,-0.0008286707827,1.126979397,0.001191020152,0.000000001742499478,0,1,0.0562,0,0,0,0,0
WS19322_9,2019-11-18 20:02:00,5.5,0,0,0,0,0,0.000124,-0.001156,0,0,19:00:00,0:00:00,0,-0.0000003708300937,0.0000004925200301,0,-0.0004348607044,0.6565554296,0.0007202579612,-0.00000000345879414,0,1,0.0303,0,0,0,0,0
WS19322_10,2019-11-18 20:14:00,6,0,0,0,0,0,0.000943,-0.001403,0,0,19:00:00,0:00:00,0,0.000000141109922,0.0000001583903213,0,0.0001553030153,-0.2223483608,-0.0001260277802,0.000000004185800151,0,1,-0.0096,0,0,0,0,0
WS19322_11,2019-11-18 20:27:00,6.5,0,0,0,0,0,0.0001433333333,0.001681333333,0,0,19:00:00,0:00:00,0,-0.000000309940333,-0.0000002435399438,0,0.00006309624076,-0.08775974012,0.00001011651359,0.000000004260897413,0,1,-0.0034,0,0,0,0,0
WS19322_12,2019-11-18 21:30:00,MR,0,0,0,0,0,0.005279,0.003436,0,0,19:00:00,0:00:00,0,0.0000002360297913,0.0000004935400284,0,0.00001300421065,-0.01761896879,0.00008781174002,0.0000000004694982181,0,1,0,0,0,0,0,0
WS19322_13,2019-11-18 23:14:00,UK_OFF,0,0,0,0,0,-0.000347,0.000137,0,0,19:00:00,0:00:00,0,-0.0000001455600795,-0.0000001311100277,0,0.00008554835198,-0.1209107688,-0.00002178120934,-0.000000003332196741,0,1,-0.0049,0,0,0,0,0
WS19322_14,2019-11-18 23:26:00,UK_MID,0,0,0,0,0,-0.000081,0.000177,0,0,19:00:00,0:00:00,0,-0.0000002679298632,0.0000003909199222,0,0.000676433187,-0.9084304941,-0.0008590110021,-0.000000001781103265,0,1,-0.0446,0,0,0,0,0
WS19322_15,2019-11-18 23:35:00,UK_IN,0,0,0,0,0,0.001264,-0.002453,0,0,19:00:00,0:00:00,0,0.0000001626799531,-0.0000001501298357,0,-0.001840896819,2.723536886,0.002483118647,0.000000002268500054,0,1,0.1246,0,0,0,0,0
WS19322_16,2019-11-19 01:10:00,7,0,0,0,0,0,-0.000723,0.0008743333333,-1,0,18:00:00,0:00:00,0,-0.0000002387100722,-0.0000003728500815,0,0.00002817934099,-0.0382244812,0.00005368075215,-0.000000004232198592,0,1,-0.0011,0,0,0,0,0
WS19322_17,2019-11-19 01:30:00,8,0,0,0,0,0,0.0008066666667,0.00093,-1,0,18:00:00,0:00:00,0,0.0000003646600817,0.00000002255001164,0,0.0004894227438,-0.6633395284,-0.0006221531253,-0.000000004531401032,0,1,-0.0321,0,0,0,0,0
WS19322_18,2019-11-19 01:49:00,9,0,0,0,0,0,0.0002743333333,-0.001321,-1,0,18:00:00,0:00:00,0,0.0000001630701263,-0.0000001588900886,0,0.00003449951907,-0.0466238396,0.0000509297699,0.000000003371397383,0,1,-0.0015,0,0,0,0,0
WS19322_19,2019-11-19 02:25:00,9.5,0,0,0,0,0,0.002803,0.002087333333,-1,0,18:00:00,0:00:00,0,-0.000000222250037,0.0000002905103429,0,0.00001276995054,-0.01712255152,0.00008724553563,0.00000000346170026,0,1,0,0,0,0,0,0
WS19322_20,2019-11-19 03:57:00,12,0,0,0,0,0,0.00023,0.006544666667,-1,0,18:00:00,0:00:00,0,-0.0000004154103408,0.0000001823400453,0,0.00002145417582,-0.02919711372,0.00007256869245,-0.00000000344350326,0,1,-0.0006,0,0,0,0,0
WS19322_21,2019-11-19 04:20:00,11,0,0,0,0,0,-0.00056,-0.001483666667,-1,0,18:00:00,0:00:00,0,0.0000003806399036,-0.0000003064897101,0,0.0003214484262,-0.4185064154,-0.000367994097,0.000000002989501979,0,1,-0.0208,0,0,0,0,0
WS19322_22,2019-11-19 04:43:00,10,0,0,0,0,0,-0.001115,0.002866,-1,0,18:00:00,0:00:00,0,0.0000002368201422,-0.0000001460498424,0,0.00001229236412,-0.01688636475,0.00007093092386,-0.000000003997001841,0,1,0,0,0,0,0,0
WS19322_23,2019-11-19 06:03:00,13,0,0,0,0,0,-0.00101,0.000751,0,0,19:00:00,0:00:00,0,-0.00000004474986781,0.000000129340151,0,0.0007823257831,-1.016488895,-0.0009610583724,0.000000002382201103,0,1,-0.0516,0,0,0,0,0
WS19322_24,2019-11-19 06:15:00,14,0,0,0,0,0,-0.001809,0.001828,0,0,19:00:00,0:00:00,0,0.0000001845501174,0.0000002436900104,0,-0.00004874222556,0.07108529014,0.000156437701,-0.0000000007143015068,0,1,0.0041,0,0,0,0,0
WS19322_25,2019-11-19 06:28:00,15,0,0,0,0,0,-0.004165,0.001703,0,0,19:00:00,0:00:00,0,-0.0000003541103979,-0.0000003957302397,0,-0.00119845539,1.680629125,0.001931427935,-0.000000001604497868,0,1,0.0816,0,0,0,0,0
WS19322_26,2019-11-19 06:52:00,15.5,0,0,0,0,0,-0.073717,0.00021,0,0,19:00:00,0:00:00,0,0.0000001075100045,-0.00000007715016181,0,0.0001044328571,-0.1443177746,-0.00005547537977,-0.00000000392749655,0,1,-0.0062,0,0,0,0,0
WS19322_27,2019-11-19 08:05:00,18,0,0,0,0,0,-0.002425,-0.001363,0,0,19:00:00,0:00:00,0,-0.00000009426003089,-0.0000004428998182,0,-0.0001255906296,0.1766455193,0.0002937799883,-0.000000003997001841,0,1,0.0093,0,0,0,0,0
WS19322_28,2019-11-19 08:31:00,17,0,0,0,0,0,-0.002128,0.000678,0,0,19:00:00,0:00:00,0,0.0000001962903298,-0.00000005239007805,0,0.00000807193681,-0.0104248143,0.00009242117398,0.000000002411894684,0,1,0.0003,0,0,0,0,0
WS19322_29,2019-11-19 08:51:00,16,0,0,0,0,0,-0.001766,-0.003485,0,0,19:00:00,0:00:00,0,-0.0000003984396244,-0.0000003051700332,0,0.00001712272979,-0.02366220219,0.0000754142074,0.000000003653099157,0,1,-0.0003,0,0,0,0,0
WS19322_30,2019-11-19 10:35:00,19,0,0,0,0,0,-0.000093,0.001331,0,0,19:00:00,0:00:00,0,-0.0000001871903805,-0.0000001389898898,0,-0.0003785198652,0.5998514089,0.0005727714762,-0.000000001734797195,0,1,0.0266,0,0,0,0,0
WS19322_31,2019-11-19 10:49:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS19322_32,2019-11-19 11:09:00,21LK,1,0,0,0,0,-0.000104,-0.004179,0,0,19:00:00,0:00:00,0,0.0000003604200174,0.0000002277101885,0,0.00001250914818,-0.01661785958,0.00008594689859,-0.000000003949395477,0,1,0,0,0,0,0,0
WS19322_33,2019-11-19 11:52:00,21.5,1,0,0,0,0,-0.00674,-0.00106,0,0,19:00:00,0:00:00,0,-0.0000002108999979,0.0000004680896382,0,0.00001220237548,-0.01589681357,0.00008545569384,0.000000002131699262,0,1,0,0,0,0,0,0
WS19322_34,2019-11-19 14:30:00,WS,1,0,0,0,0,-0.000859,-0.006952,0,0,19:00:00,0:00:00,0,-0.0000003509599082,-0.000000225650183,0,0.00001328940164,-0.01831259139,0.00008862983023,-0.000000002498502738,0,1,0,0,0,0,0,0
WS19322_35,2019-11-19 15:34:00,22.5,1,0,0,0,0,0.001361,0.00097,0,0,19:00:00,0:00:00,0,0.0000004788898877,0.0000001581702236,0,0.003007983968,-4.176164002,-0.004523474334,-0.000000004725094982,0,1,-0.2018,0,0,0,0,0
WS19322_36,2019-11-19 16:05:00,22,1,0,0,0,0,-0.005019,-0.00256,0,0,19:00:00,0:00:00,0,0.0000002645597306,-0.0000004933799573,0,-0.00001029585999,0.01614937552,0.0001265833539,-0.000000003710596275,0,1,0.0016,0,0,0,0,0
WS19322_37,2019-11-19 16:17:00,23,1,0,0,0,0,0.002406,-0.000058,0,0,19:00:00,0:00:00,0,0.00000003412014848,0.0000002745596248,0,-0.00002742677702,0.03951231504,0.0001487906158,-0.000000001685101836,0,1,0.0027,0,0,0,0,0
WS19322_38,2019-11-19 16:36:00,24,1,0,0,0,0,0.001308,-0.000051,0,0,19:00:00,0:00:00,0,-0.0000001665598575,-0.0000004554899533,0,-0.0001671894552,0.2511342939,0.0003271411837,0.000000004557499267,0,1,0.0122,0,0,0,0,0
WS20006_1,2020-01-06 13:12:00,1,0,0,0,0,0,0.0002923333333,-0.0009503333333,0,0,19:00:00,0:00:00,0,0.00000008485039871,0.0000004976300261,0,0.001200384672,-1.443296233,-0.001536663283,0.000000001858701637,0,1,-0.0791,0,0,0,0,0
WS20006_2,2020-01-06 13:25:00,2,0,0,0,0,0,0.002968666667,0.000107,0,0,19:00:00,0:00:00,0,-0.0000003348500286,0.0000003597901923,0,0.000007628747809,-0.007430109014,0.00005720965714,-0.0000000004493969641,0,1,0,0,0,0,0,0
WS20006_3,2020-01-06 13:49:00,3,0,0,0,0,0,0.000601,0.001937,0,0,19:00:00,0:00:00,0,-0.000000004879893822,0.0000001304401849,0,0.000007363856401,-0.006960827,0.00005702036976,0.000000001070802114,0,1,0,0,0,0,0,0
WS20006_4,2020-01-06 16:31:00,EK_IN,0,0,0,0,0,0.001317,-0.005107,0,0,19:00:00,0:00:00,0,-0.0000004161802281,0.0000002783399395,0,0.002180833322,-2.291006998,-0.002843372887,-0.0000000004641051987,0,1,-0.1432,0,0,0,0,0
WS20006_5,2020-01-06 16:48:00,EK_MID,0,0,0,0,0,0.000461,-0.000384,0,0,19:00:00,0:00:00,0,-0.0000002478500392,-0.0000004315897968,0,0.00000161994415,-0.001287781116,0.00006489978168,-0.000000001067299138,0,1,0.0004,0,0,0,0,0
