"CTDID","Region","Year","Mission","Location","Latitude","Longitude","UTCDate","UTCTime","Sample_Depth_m","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID","Survey_design","Sample_frequency","ncrmp_flag","bottle_id","source_code","sample_num","bottle_name","deployment_id","project_code","collection_id","collected_date","collected_time","collected_timezone","density_id","dic_id","calc_avg_dic","dic_temp","dic_machine","dic_kg_flag","calibration_dic_id","calc_avg_crm_init_dic","crm_init_dic_temp","calibration_dic_kg_flag","dic_crm_id","dic_crm_batch","dic_crm_dic","dic_crm_salinity","ta_id","calc_avg_ta","calc_avg_ta_temp","ta_machine","ta_kg_flag","calibration_ta_id","calc_avg_crm_ta","calc_avg_crm_ta_temp","calibration_ta_kg_flag","ta_crm_id","ta_crm_batch","ta_crm_ta","ta_crm_salinity","spec_ph_id","spec_ph_temp","rm_factor","seacarb_id","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","TA_0","DIC_0","nTA","nDIC","Date"
"WS18067_32","FL",2018,"WaltonSmith","Lower_Keys",24.4566833333333,-81.8286,2018-03-10,"0:26:00",0,2052.75436239687,2392.32851532084,NA,8.08479372541471,366.208089840925,3.77810882995231,36.3758656841725,NA,36.27,24.6,0,NA,"22","Permanent","Single",1,1412,"O",1673,"11S",120,"WS - March 2018",1412,"3/10/2018","0:26:00","+00:00",1405,9600,2101.9,25,"UNSPECIFIED",0,87,2287.35,24.9,0,6,164,2238.89,33.247,1398,2449.75,24.55,"AS2",0,451,2359.45,24.25,0,6,164,2309.32,33.247,NA,NA,NA,1110,2018-03-10 00:26:00,2018-03-09 19:26:00,2018-03-09,"19:26:00","Mar","March","2018-03",3,19.4333333333333,"Winter","Dry",-81.82833333,24.455,"Offshore","LK","LK_10","T3","Normal",36.3758656841725,2367.50863234851,2031.45748668798,2101.95407159417,1758.90398444232,2389.31594423568,2049.70572925744,2018-03-09
"WS18067_33","FL",2018,"WaltonSmith","Lower_Keys",24.48675,-81.8267166666667,2018-03-10,"0:45:00",0,2055.97528477627,2394.81687016475,NA,8.09280342395916,358.970464147225,3.75816391885122,36.3762136464229,NA,36.27,23.97,0,NA,"23","Permanent","Single",1,1411,"O",1672,"10S",120,"WS - March 2018",1411,"3/10/2018","0:45:00","+00:00",1404,9599,2105.2,25,"UNSPECIFIED",0,87,2287.35,24.9,0,6,164,2238.89,33.247,1397,2452.3,24.55,"AS2",0,451,2359.45,24.25,0,6,164,2309.32,33.247,NA,NA,NA,1109,2018-03-10 00:45:00,2018-03-09 19:45:00,2018-03-09,"19:45:00","Mar","March","2018-03",3,19.75,"Winter","Dry",-81.82833333,24.48666667,"Mid channel","LK","LK_10","T3","Normal",36.3762136464229,2369.94850073467,2034.62552999631,2101.95407159417,1758.90398444232,2391.77571058469,2052.89042307523,2018-03-09
"WS18067_34","FL",2018,"WaltonSmith","Lower_Keys",24.5359666666667,-81.8282333333333,2018-03-10,"1:08:00",0,2055.71880018995,2392.57191721271,NA,8.1087311055982,343.864090054123,3.71008962515229,36.3762136464229,NA,36.28,22.74,0,NA,"24","Permanent","Single",1,1410,"O",1671,"9S",120,"WS - March 2018",1410,"3/10/2018","1:08:00","+00:00",1403,9598,2105,24.9,"UNSPECIFIED",0,87,2287.35,24.9,0,6,164,2238.89,33.247,1396,2450,24.55,"AS2",0,451,2359.45,24.25,0,6,164,2309.32,33.247,NA,NA,NA,1108,2018-03-10 01:08:00,2018-03-09 20:08:00,2018-03-09,"20:08:00","Mar","March","2018-03",3,20.1333333333333,"Winter","Dry",-81.82833333,24.53666667,"Inshore","LK","LK_10","T3","Normal",36.3762136464229,2367.72685992815,2034.37170880924,2101.95407159417,1758.90398444232,2389.55406977817,2052.63660188815,2018-03-09
"WS18120_1","FL",2018,"WaltonSmith","Upper_Keys",25.6333333333333,-80.1259833333333,2018-04-30,"13:20:00",0,1900.31903987104,2295.98794918324,NA,8.15143743596923,285.303890882357,4.30952219948013,36.7324596245272,NA,36.7899999999999,26.53,0,NA,"1","Permanent","Single",1,1541,"O",1857,"1P",131,"WS - May 2018",1541,"4/30/2018","13:20:00","+00:00",1534,9729,1947.6,25,"UNSPECIFIED",0,128,2085.25,24.5,0,5,163,2039.43,33.362,1527,2351.05,24.6,"AS2",0,356,2272.35,24.55,0,7,175,2224.53,33.458,NA,NA,NA,1221,2018-04-30 13:20:00,2018-04-30 08:20:00,2018-04-30,"08:20:00","Apr","April","2018-04",4,8.33333333333333,"Spring","Dry",-80.12666667,25.645,"Inshore","BB","BB_1","T1","Normal",36.7324596245272,2250.10967111005,1862.3469915552,2101.95407159417,1758.90398444232,2292.11077718205,1897.49329366492,2018-04-30
"WS18120_2","FL",2018,"WaltonSmith","Upper_Keys",25.6419333333333,-80.1056666666667,2018-04-30,"13:40:00",0,1924.78123130675,2306.54468723275,NA,8.13249540472006,303.640410279784,4.17183785881222,36.7219828157425,NA,36.616,26.323,0,NA,"2","Permanent","Single",1,1545,"O",1861,"5P",131,"WS - May 2018",1545,"4/30/2018","13:40:00","+00:00",1538,9733,1972.65,25,"UNSPECIFIED",0,128,2085.25,24.5,0,5,163,2039.43,33.362,1531,2361.85,24.6,"AS2",0,356,2272.35,24.55,0,7,175,2224.53,33.458,NA,NA,NA,1225,2018-04-30 13:40:00,2018-04-30 08:40:00,2018-04-30,"08:40:00","Apr","April","2018-04",4,8.66666666666667,"Spring","Dry",-80.105,25.64166667,"Mid channel","BB","BB_1","T1","Normal",36.7219828157425,2261.10037473551,1886.85854970925,2101.95407159417,1758.90398444232,2302.51377470695,1921.51306248071,2018-04-30
"WS18120_3","FL",2018,"WaltonSmith","Upper_Keys",25.6475,-80.0805,2018-04-30,"14:12:00",0,2060.14905832466,2395.21794454103,NA,8.0565331700773,395.662304859216,3.75757751111866,36.4954067812133,NA,36.4709999999999,25.88,0,NA,"3","Permanent","Single",1,1549,"O",1865,"9P",131,"WS - May 2018",1549,"4/30/2018","14:12:00","+00:00",1542,9737,2108.15,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1535,2452.2,24.75,"AS2",0,356,2272.35,24.55,0,7,175,2224.53,33.458,NA,NA,NA,1229,2018-04-30 14:12:00,2018-04-30 09:12:00,2018-04-30,"09:12:00","Apr","April","2018-04",4,9.2,"Spring","Dry",-80.08333333,25.645,"Offshore","BB","BB_1","T1","Normal",36.4954067812133,2362.60391824603,2032.09743333039,2101.95407159417,1758.90398444232,2391.22477319499,2056.04721248502,2018-04-30
"WS18120_4","FL",2018,"WaltonSmith","Upper_Keys",25.3351833333333,-80.2243,2018-04-30,"16:52:00",0,1939.1384892046,2354.28993519011,NA,8.16018001856459,284.488237197468,4.56271744587646,36.7835331853689,NA,36.6589999999999,27.06,0,NA,"EK_IN","Permanent","Single",1,1553,"O",1869,"13P",131,"WS - May 2018",1553,"4/30/2018","16:52:00","+00:00",1546,9741,1984.6,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1539,2408.35,24.9,"AS2",0,357,2269.9,24.75,0,7,175,2224.53,33.458,NA,NA,NA,1233,2018-04-30 16:52:00,2018-04-30 11:52:00,2018-04-30,"11:52:00","Apr","April","2018-04",4,11.8666666666667,"Spring","Dry",-80.227501,25.336306,"Inshore","BB","BB_2","T2","Normal",36.7835331853689,2304.0430822396,1897.75208005365,2101.95407159417,1758.90398444232,2348.90441200423,1935.29180213262,2018-04-30
"WS18120_5","FL",2018,"WaltonSmith","Upper_Keys",25.3150833333333,-80.19475,2018-04-30,"17:09:00",0,2049.0187381664,2397.18941666086,NA,8.07608253968159,374.236271851157,3.89098742992328,36.5294605051811,NA,36.494,25.879,0,NA,"EK_MID","Permanent","Single",1,1557,"O",1873,"17P",131,"WS - May 2018",1557,"4/30/2018","17:09:00","+00:00",1549,9744,2096.8,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1542,2451.85,24.9,"AS2",0,357,2269.9,24.75,0,7,175,2224.53,33.458,NA,NA,NA,1236,2018-04-30 17:09:00,2018-04-30 12:09:00,2018-04-30,"12:09:00","Apr","April","2018-04",4,12.15,"Spring","Dry",-80.1946,25.314483,"Mid channel","BB","BB_2","T2","Normal",36.5294605051811,2362.34425184066,2019.23452705865,2101.95407159417,1758.90398444232,2392.89792255193,2044.80167616036,2018-04-30
"WS18120_6","FL",2018,"WaltonSmith","Upper_Keys",25.2958333333333,-80.1622,2018-04-30,"17:27:00",0,2059.98871250358,2394.45158103067,NA,8.0547199510072,397.488565221732,3.75182086850222,36.5045751552746,NA,36.457,25.938,0,NA,"EK_OFF","Permanent","Single",1,1561,"O",1877,"21P",131,"WS - May 2018",1561,"4/30/2018","17:27:00","+00:00",1553,9748,2108,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1546,2449,24.9,"AS2",0,357,2269.9,24.75,0,7,175,2224.53,33.458,NA,NA,NA,1240,2018-04-30 17:27:00,2018-04-30 12:27:00,2018-04-30,"12:27:00","Apr","April","2018-04",4,12.45,"Spring","Dry",-80.162604,25.294251,"Offshore","BB","BB_2","T2","Normal",36.5045751552746,2361.25479547924,2031.42893536333,2101.95407159417,1758.90398444232,2390.39638226532,2055.81446014891,2018-04-30
"WS18120_7","FL",2018,"WaltonSmith","Upper_Keys",25.1075,-80.37995,2018-04-30,"19:45:00",0,1810.2407431186,2271.48880948936,NA,8.22710056758594,222.129396178161,4.98444151804826,36.8057955613124,NA,36.789,27.825,0,NA,"4","Permanent","Single",1,1562,"O",1878,"22P",131,"WS - May 2018",1562,"4/30/2018","19:45:00","+00:00",1554,9749,1852.55,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1547,2320.8,24.9,"AS1",0,118,2267.1,24.85,0,7,175,2224.53,33.458,NA,NA,NA,1241,2018-04-30 19:45:00,2018-04-30 14:45:00,2018-04-30,"14:45:00","Apr","April","2018-04",4,14.75,"Spring","Dry",-80.38,25.10833333,"Inshore","UK","UK_3","T1","Normal",36.8057955613124,2221.66454366351,1770.5337828126,2101.95407159417,1758.90398444232,2267.77012779816,1809.1146903288,2018-04-30
"WS18120_8","FL",2018,"WaltonSmith","Upper_Keys",25.09317,-80.3546,2018-04-30,"19:59:00",0,1982.95577506167,2394.11868578578,NA,8.1370641541915,309.499492407407,4.58435253275785,36.6172113433534,NA,36.692,27.89,0,NA,"5","Permanent","Single",1,1558,"O",1874,"18P",131,"WS - May 2018",1558,"4/30/2018","19:59:00","+00:00",1550,9745,2029.25,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1543,2446.05,25,"AS1",0,118,2267.1,24.85,0,7,175,2224.53,33.458,NA,NA,NA,1237,2018-04-30 19:59:00,2018-04-30 14:59:00,2018-04-30,"14:59:00","Apr","April","2018-04",4,14.9833333333333,"Spring","Dry",-80.355,25.09333333,"Inshore","UK","UK_3","T1","Normal",36.6172113433534,2353.66419942103,1949.44889094585,2101.95407159417,1758.90398444232,2389.18185058573,1979.16987248198,2018-04-30
"WS18120_9","FL",2018,"WaltonSmith","Upper_Keys",25.0055928333333,-80.375,2018-04-30,"21:53:00",0,NA,NA,NA,NA,NA,NA,NA,NA,36.5499999999999,26.48,0,NA,"MR","Permanent","Single",1,1554,"O",1870,"14P",131,"WS - May 2018",1554,"4/30/2018","21:53:00","+00:00",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-30 21:53:00,2018-04-30 16:53:00,2018-04-30,"16:53:00","Apr","April","2018-04",4,16.8833333333333,"Spring","Dry",-80.38,25.01,"Offshore","UK","UK_3","T1","Normal",36.5499999999999,NA,NA,2101.95407159417,1758.90398444232,NA,NA,2018-04-30
"WS18120_10","FL",2018,"WaltonSmith","Upper_Keys",24.8982666666667,-80.5290333333333,2018-05-01,"0:33:00",0,2030.70903869866,2381.09369987234,NA,8.07053497500518,376.509589076898,3.91877115131562,36.5674427400759,NA,36.552,26.61,0,NA,"UK_OFF","Permanent","Single",1,1550,"O",1866,"10P",131,"WS - May 2018",1550,"5/1/2018","0:33:00","+00:00",1543,9738,2078.1,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1536,2437.75,24.9,"AS2",0,356,2272.35,24.55,0,7,175,2224.53,33.458,NA,NA,NA,1230,2018-05-01 00:33:00,2018-04-30 19:33:00,2018-04-30,"19:33:00","Apr","April","2018-04",4,19.55,"Spring","Dry",-80.529497,24.898193,"Offshore","UK","UK_4","T2","Normal",36.5674427400759,2344.04523207,1999.1123575432,2101.95407159417,1758.90398444232,2376.75044553876,2026.47990617789,2018-04-30
"WS18120_11","FL",2018,"WaltonSmith","Upper_Keys",24.9338833333333,-80.5645666666667,2018-05-01,"0:48:00",0,1848.30143276876,2314.2310507002,NA,8.22130788460427,230.412128949488,5.08339199784627,36.7324596245272,NA,36.713,28.13,0,NA,"UK_IN","Permanent","Single",1,1542,"O",1858,"2P",131,"WS - May 2018",1542,"5/1/2018","0:48:00","+00:00",1535,9730,1894.3,25,"UNSPECIFIED",0,128,2085.25,24.5,0,5,163,2039.43,33.362,1528,2369.85,24.45,"AS2",0,356,2272.35,24.55,0,7,175,2224.53,33.458,NA,NA,NA,1222,2018-05-01 00:48:00,2018-04-30 19:48:00,2018-04-30,"19:48:00","Apr","April","2018-04",4,19.8,"Spring","Dry",-80.569852,24.939806,"Inshore","UK","UK_4","T2","Normal",36.7324596245272,2267.98824018919,1811.3687968088,2101.95407159417,1758.90398444232,2309.98934626119,1846.51509891853,2018-04-30
"WS18120_13","FL",2018,"WaltonSmith","Middle_Keys",24.81645,-80.7514,2018-05-01,"2:30:00",0,1837.66317496019,2300.3351381071,NA,8.22790193421626,225.056016736231,5.01566470245198,36.8057955613124,NA,36.78,27.53,0,NA,"7","Permanent","Single",1,1563,"O",1879,"23P",131,"WS - May 2018",1563,"5/1/2018","2:30:00","+00:00",1555,9750,1880.65,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1548,2353.1,24.9,"AS2",0,357,2269.9,24.75,0,7,175,2224.53,33.458,NA,NA,NA,1242,2018-05-01 02:30:00,2018-04-30 21:30:00,2018-04-30,"21:30:00","Apr","April","2018-04",4,21.5,"Spring","Dry",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","Normal",36.8057955613124,2249.87813874581,1797.35471376721,2101.95407159417,1758.90398444232,2295.98372288046,1835.93562128341,2018-04-30
"WS18120_14","FL",2018,"WaltonSmith","Middle_Keys",24.7925333333333,-80.74135,2018-05-01,"2:56:00",0,2014.21769741714,2386.5769739182,NA,8.09651317043096,349.317446546533,4.15569159815501,36.5975660076743,NA,36,26.99,0,NA,"8","Permanent","Single",1,1559,"O",1875,"19P",131,"WS - May 2018",1559,"5/1/2018","2:56:00","+00:00",1551,9746,2061.25,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1544,2441.1,24.9,"AS2",0,357,2269.9,24.75,0,7,175,2224.53,33.458,NA,NA,NA,1238,2018-05-01 02:56:00,2018-04-30 21:56:00,2018-04-30,"21:56:00","Apr","April","2018-04",4,21.9333333333333,"Spring","Dry",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.5975660076743,2347.50937492372,1981.24551585742,2101.95407159417,1758.90398444232,2381.91777644242,2010.03828319112,2018-04-30
"WS18120_15","FL",2018,"WaltonSmith","Middle_Keys",24.7669,-80.7242333333333,2018-05-01,"3:15:00",0,2024.59880605727,2378.99683200969,NA,8.08420200558194,362.105604682658,3.9441451314418,36.6067338578792,NA,36.56,26.1,0,NA,"9","Permanent","Single",1,1555,"O",1871,"15P",131,"WS - May 2018",1555,"5/1/2018","3:15:00","+00:00",1547,9742,2071.9,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1540,2433.35,24.9,"AS2",0,357,2269.9,24.75,0,7,175,2224.53,33.458,NA,NA,NA,1234,2018-05-01 03:15:00,2018-04-30 22:15:00,2018-04-30,"22:15:00","Apr","April","2018-04",4,22.25,"Spring","Dry",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",36.6067338578792,2339.46727104857,1990.95794498129,2101.95407159417,1758.90398444232,2374.39347208111,2020.18400419341,2018-04-30
"WS18120_16","FL",2018,"WaltonSmith","Middle_Keys",24.7144,-80.8225,2018-05-01,"4:24:00",0,2031.46830168847,2373.18435692335,NA,8.06416387277611,382.641914000465,3.81509890268255,36.5818495835856,NA,36.5499999999999,26.22,0,NA,"12","Permanent","Single",1,1551,"O",1867,"11P",131,"WS - May 2018",1551,"5/1/2018","4:24:00","+00:00",1544,9739,2078.9,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1537,2427.35,24.9,"AS2",0,357,2269.9,24.75,0,7,175,2224.53,33.458,NA,NA,NA,1231,2018-05-01 04:24:00,2018-04-30 23:24:00,2018-04-30,"23:24:00","Apr","April","2018-04",4,23.4,"Spring","Dry",-80.83166667,24.71333333,"Offshore","MK","MK_6","T2","Normal",36.5818495835856,2335.33887704715,1999.072212229,2101.95407159417,1758.90398444232,2368.85901225499,2027.12168303947,2018-04-30
"WS18120_17","FL",2018,"WaltonSmith","Middle_Keys",24.75445,-80.8469833333333,2018-05-01,"5:16:00",0,1866.38042561537,2299.8655671573,NA,8.18059189950228,259.05712636265,4.71198132938802,37.0349508792414,NA,36.9739999999999,27.84,0,NA,"11","Permanent","Single",1,1547,"O",1863,"7P",131,"WS - May 2018",1547,"5/1/2018","5:16:00","+00:00",1540,9735,1910.4,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1533,2355.55,24.6,"AS2",0,356,2272.35,24.55,0,7,175,2224.53,33.458,NA,NA,NA,1227,2018-05-01 05:16:00,2018-05-01 00:16:00,2018-05-01,"00:16:00","May","May","2018-05",5,0.266666666666667,"Spring","Wet",-80.84666667,24.75333333,"Mid channel","MK","MK_6","T2","Normal",37.0349508792414,2235.50049370503,1814.14706254402,2101.95407159417,1758.90398444232,2294.32672691773,1863.37254153324,2018-05-01
"WS18120_18","FL",2018,"WaltonSmith","Middle_Keys",24.7846333333333,-80.8638,2018-05-01,"5:35:00",0,1854.85965400232,2311.58759408274,NA,8.21325294398964,235.541134425293,4.91893404492253,37.3949922471614,NA,37.32,27.34,0,NA,"10","Permanent","Single",1,1543,"O",1859,"3P",131,"WS - May 2018",1543,"5/1/2018","5:35:00","+00:00",1536,9731,1901.95,25,"UNSPECIFIED",0,128,2085.25,24.5,0,5,163,2039.43,33.362,1529,2368.3,24.45,"AS2",0,356,2272.35,24.55,0,7,175,2224.53,33.458,NA,NA,NA,1223,2018-05-01 05:35:00,2018-05-01 00:35:00,2018-05-01,"00:35:00","May","May","2018-05",5,0.583333333333333,"Spring","Wet",-80.86,24.78833333,"Inshore","MK","MK_6","T2","Normal",37.3949922471614,2225.26121966184,1785.58981131952,2101.95407159417,1758.90398444232,2303.75881787722,1851.27618388877,2018-05-01
"WS18120_19","FL",2018,"WaltonSmith","Middle_Keys",24.7017,-81.03225,2018-05-01,"7:10:00",0,1840.45851439675,2280.8661821684,NA,8.20346389655727,240.602432429294,4.76373445077215,36.867343034064,NA,37.329,27.34,0,NA,"13","Permanent","Single",1,1564,"O",1880,"24P",131,"WS - May 2018",1564,"5/1/2018","7:10:00","+00:00",1556,9751,1883.6,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1549,2330.55,24.85,"AS1",0,118,2267.1,24.85,0,7,175,2224.53,33.458,NA,NA,NA,1243,2018-05-01 07:10:00,2018-05-01 02:10:00,2018-05-01,"02:10:00","May","May","2018-05",5,2.16666666666667,"Spring","Wet",-81.03,24.70166667,"Inshore","MK","MK_7","T3","Normal",36.867343034064,2227.11200075433,1797.08361514076,2101.95407159417,1758.90398444232,2276.64968138279,1838.53648274378,2018-05-01
"WS18120_20","FL",2018,"WaltonSmith","Middle_Keys",24.6738166666667,-81.0228833333333,2018-05-01,"7:22:00",0,1959.03728473901,2350.48650911579,NA,8.12318176502801,317.579135107271,4.36104957444855,36.3172690575613,NA,36.7329999999999,27.7,0,NA,"14","Permanent","Single",1,1560,"O",1876,"20P",131,"WS - May 2018",1560,"5/1/2018","7:22:00","+00:00",1552,9747,2004.3,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1545,2400.85,24.95,"AS1",0,118,2267.1,24.85,0,7,175,2224.53,33.458,NA,NA,NA,1239,2018-05-01 07:22:00,2018-05-01 02:22:00,2018-05-01,"02:22:00","May","May","2018-05",5,2.36666666666667,"Spring","Wet",-81.02333333,24.675,"Mid channel","MK","MK_7","T3","Normal",36.3172690575613,2329.85380886079,1941.84074737211,2101.95407159417,1758.90398444232,2348.30487766752,1957.28050358751,2018-05-01
"WS18120_21","FL",2018,"WaltonSmith","Middle_Keys",24.6437333333333,-81.0166333333333,2018-05-01,"7:35:00",0,1996.56476757925,2346.90620789402,NA,8.06923601335024,371.36365121421,3.89805590778284,36.6879327620473,NA,36.6559999999999,26.96,0,NA,"15","Permanent","Single",1,1556,"O",1872,"16P",131,"WS - May 2018",1556,"5/1/2018","7:35:00","+00:00",1548,9743,2043.3,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1541,2400.65,24.85,"AS2",0,357,2269.9,24.75,0,7,175,2224.53,33.458,NA,NA,NA,1235,2018-05-01 07:35:00,2018-05-01 02:35:00,2018-05-01,"02:35:00","May","May","2018-05",5,2.58333333333333,"Spring","Wet",-81.01666667,24.64333333,"Offshore","MK","MK_7","T3","Normal",36.6879327620473,2302.8019269567,1959.04428502964,2101.95407159417,1758.90398444232,2342.30294006882,1992.09852265135,2018-05-01
"WS18120_22","FL",2018,"WaltonSmith","Middle_Keys",24.5795333333333,-81.17995,2018-05-01,"8:50:00",0,2071.14789028241,2394.24210890325,NA,8.04076206314124,413.845848378999,3.62713114349261,36.5477968572464,NA,36.512,25.64,0,NA,"18","Permanent","Single",1,1552,"O",1868,"12P",131,"WS - May 2018",1552,"5/1/2018","8:50:00","+00:00",1545,9740,2119.5,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1538,2448.9,24.85,"AS2",0,357,2269.9,24.75,0,7,175,2224.53,33.458,NA,NA,NA,1232,2018-05-01 08:50:00,2018-05-01 03:50:00,2018-05-01,"03:50:00","May","May","2018-05",5,3.83333333333333,"Spring","Wet",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","Normal",36.5477968572464,2358.25603392805,2040.0180045506,2101.95407159417,1758.90398444232,2389.84894449191,2066.45478403207,2018-05-01
"WS18120_23","FL",2018,"WaltonSmith","Middle_Keys",24.6345666666667,-81.1939333333333,2018-05-01,"9:32:00",0,1922.55527388142,2278.39748215641,NA,8.08802186947229,340.328583670991,3.89484889518425,36.8817474542467,NA,36.859,26.87,0,NA,"17","Permanent","Single",1,1548,"O",1864,"8P",131,"WS - May 2018",1548,"5/1/2018","9:32:00","+00:00",1541,9736,1967.75,25,"UNSPECIFIED",0,129,2082.1,25,0,5,163,2039.43,33.362,1534,2333.35,24.5,"AS2",0,356,2272.35,24.55,0,7,175,2224.53,33.458,NA,NA,NA,1228,2018-05-01 09:32:00,2018-05-01 04:32:00,2018-05-01,"04:32:00","May","May","2018-05",5,4.53333333333333,"Spring","Wet",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",36.8817474542467,2223.83260921895,1876.51239284062,2101.95407159417,1758.90398444232,2274.17187518775,1918.6360227919,2018-05-01
"WS18120_24","FL",2018,"WaltonSmith","Middle_Keys",24.6722166666667,-81.20485,2018-05-01,"9:55:00",0,1886.36035086424,2194.12564963031,NA,8.02952662386834,388.049497060045,3.35684052468274,36.8044860174909,NA,36.77,26.61,0,NA,"16","Permanent","Single",1,1544,"O",1860,"4P",131,"WS - May 2018",1544,"5/1/2018","9:55:00","+00:00",1537,9732,1933.4,25,"UNSPECIFIED",0,128,2085.25,24.5,0,5,163,2039.43,33.362,1530,2246.85,24.5,"AS2",0,356,2272.35,24.55,0,7,175,2224.53,33.458,NA,NA,NA,1224,2018-05-01 09:55:00,2018-05-01 04:55:00,2018-05-01,"04:55:00","May","May","2018-05",5,4.91666666666667,"Spring","Wet",-81.205,24.675,"Inshore","LK","LK_8","T1","Normal",36.8044860174909,2146.07467303033,1845.04938168899,2101.95407159417,1758.90398444232,2192.10710782978,1883.56907823066,2018-05-01
"WS18120_25","FL",2018,"WaltonSmith","Lower_Keys",24.6096833333333,-81.4204,2018-05-01,"11:35:00",0,1864.63856559291,2220.84565957411,NA,8.09794373957145,321.40286358196,3.84599192551326,37.0585194633067,NA,37.02,26.76,0,NA,"19","Permanent","Single",1,1568,"O",1884,"4N",132,"WS - May 2018",1568,"5/1/2018","11:35:00","+00:00",1560,9755,1911.5,25,"UNSPECIFIED",0,128,2085.25,24.5,0,5,163,2039.43,33.362,1553,2272.1,25.05,"AS1",0,121,2269.9,24.95,0,7,175,2224.53,33.458,NA,NA,NA,1247,2018-05-01 11:35:00,2018-05-01 06:35:00,2018-05-01,"06:35:00","May","May","2018-05",5,6.58333333333333,"Spring","Wet",-81.42166667,24.61,"Inshore","LK","LK_9","T2","Normal",37.0585194633067,2157.3191816312,1811.30126131065,2101.95407159417,1758.90398444232,2217.44480917785,1861.61406656556,2018-05-01
"WS18120_26","FL",2018,"WaltonSmith","Lower_Keys",24.41835,-81.4182166666667,2018-05-01,"12:05:00",0,1878.78966060394,2254.32235144058,NA,8.11253415052852,311.867413937966,4.07516167024631,37.091253088098,NA,37.03,27.33,0,NA,"20","Permanent","Single",1,1567,"O",1883,"3N",132,"WS - May 2018",1567,"5/1/2018","12:05:00","+00:00",1559,9754,1926.05,25,"UNSPECIFIED",0,128,2085.25,24.5,0,5,163,2039.43,33.362,1552,2306.5,25,"AS1",0,121,2269.9,24.95,0,7,175,2224.53,33.458,NA,NA,NA,1246,2018-05-01 12:05:00,2018-05-01 07:05:00,2018-05-01,"07:05:00","May","May","2018-05",5,7.08333333333333,"Spring","Wet",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","Normal",37.091253088098,2187.90571761675,1823.43693571941,2101.95407159417,1758.90398444232,2249.833291461,1875.25760004957,2018-05-01
"WS18120_27","FL",2018,"WaltonSmith","Lower_Keys",24.5370333333333,-81.41145,2018-05-01,"12:25:00",0,2019.200329082,2360.06545614853,NA,8.06393343850509,380.49326400319,3.79648954955999,36.6263790927213,NA,36.6,26.25,0,NA,"21LK","Permanent","Single",1,1566,"O",1882,"2N",132,"WS - May 2018",1566,"5/1/2018","12:25:00","+00:00",1558,9753,2069.25,25,"UNSPECIFIED",0,128,2085.25,24.5,0,5,163,2039.43,33.362,1551,2414.05,25,"AS1",0,121,2269.9,24.95,0,7,175,2224.53,33.458,NA,NA,NA,1245,2018-05-01 12:25:00,2018-05-01 07:25:00,2018-05-01,"07:25:00","May","May","2018-05",5,7.41666666666667,"Spring","Wet",-81.42,24.54,"Offshore","LK","LK_9","T2","Normal",36.6263790927213,2319.60562911347,1984.58412983593,2101.95407159417,1758.90398444232,2355.64051871824,2014.73793374693,2018-05-01
